distance,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
1700～2000m,24,5,0.20833333333333334,50.416666666666664,0.5416666666666666,59.583333333333336,LOW SAMPLE
2500m～,5,0,0,0.0,0.4,64.0,LOW SAMPLE
～1200m,21,5,0.23809523809523808,45.714285714285715,0.5238095238095238,70.0,LOW SAMPLE
