racecourse,surface,distance,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
函館,芝,1700～2000m,11,3,0.2727272727272727,48.18181818181818,0.6363636363636364,61.81818181818181,LOW SAMPLE
函館,芝,2500m～,2,0,0,0.0,0,0.0,LOW SAMPLE
函館,芝,～1200m,11,2,0.18181818181818182,37.27272727272727,0.45454545454545453,55.45454545454545,LOW SAMPLE
小倉,芝,1700～2000m,4,0,0,0.0,0.5,60.0,LOW SAMPLE
小倉,芝,2500m～,2,0,0,0.0,0.5,65.0,LOW SAMPLE
小倉,芝,～1200m,6,2,0.3333333333333333,65.0,0.6666666666666666,96.66666666666667,LOW SAMPLE
福島,芝,1700～2000m,9,2,0.2222222222222222,75.55555555555556,0.4444444444444444,56.666666666666664,LOW SAMPLE
福島,芝,2500m～,1,0,0,0.0,1,190.0,LOW SAMPLE
福島,芝,～1200m,4,1,0.25,40.0,0.5,70.0,LOW SAMPLE
