date,race_id,horse_id,horse_name,actual_rank,target,odds,win_odds,popularity,ranker_score,ranker_win_probability,prediction_rank,win_payout,model_train_end_date,evaluation_mode,racecourse,surface,distance,race_first_prize,umaban,class_code,place_payout,race_name,distance_band,season,prize_band
2025-09-07,2025-0907-09-04-02-08,2022104145,インヴォーグ,1,1,22.0,2.200000047683716,2,0.4123326425246409,0.4384999174552951,1,220.0,2025-08-31,monthly_walk_forward,阪神,芝,1800,15500000.0,3,grade:E|condition:13,110.0,武田尾特別,1700～2000m,秋,11.0-15.9M
2025-09-07,2025-0907-09-04-02-10,2022110081,テーオーエルビス,1,1,13.0,1.2999999523162842,1,1.16466664323194,0.3136403678388239,1,130.0,2025-08-31,monthly_walk_forward,阪神,芝,1200,18400000.0,5,grade:E|condition:13,110.0,オークランドサラブレッドレーシングトロフィー,～1200m,秋,16.0-24.9M
2025-09-07,2025-0907-09-04-02-11,2019106526,トウシンマカオ,3,0,25.0,2.5,1,1.545626367254566,0.2110065618687895,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,1200,59000000.0,14,grade:B|condition:13,130.0,産経賞セントウルステークス,～1200m,秋,50M+
2025-09-07,2025-0907-09-04-02-12,2018104030,ワーズワース,7,0,36.0,3.5999999046325684,2,0.1738634759866875,0.1609616165537555,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,1400,11400000.0,5,grade:unknown|condition:13,0.0,,1300～1600m,秋,11.0-15.9M
2025-09-13,2025-0913-06-04-03-04,2020103875,フェーレンベルク,1,1,16.0,1.600000023841858,1,-0.3121202847849426,0.1339908783541384,1,160.0,2025-08-31,monthly_walk_forward,中山,芝,3210,17500000.0,7,grade:E|condition:18,110.0,清秋ジャンプステークス,2500m～,秋,16.0-24.9M
2025-09-13,2025-0913-06-04-03-09,2022102700,トゥーザムーン,5,0,35.0,3.5,2,0.4381838766744133,0.4237762816769888,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,2400,15500000.0,4,grade:E|condition:13,0.0,松戸特別,2100～2400m,秋,11.0-15.9M
2025-09-13,2025-0913-06-04-03-10,2022110026,コウセキ,2,0,42.0,4.199999809265137,2,0.1077888452253907,0.2101976958128201,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,1200,15500000.0,6,grade:E|condition:13,160.0,汐留特別,～1200m,秋,11.0-15.9M
2025-09-13,2025-0913-06-04-03-11,2019100553,ドンレパルス,2,0,34.0,3.4000000953674316,1,0.5630845425937663,0.2647419841030187,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,1200,18400000.0,6,grade:E|condition:13,140.0,初風ステークス,～1200m,秋,16.0-24.9M
2025-09-13,2025-0913-09-04-03-08,2022105030,エリーナストーム,5,0,18.0,1.7999999523162842,1,0.5028975992236365,0.4122254795487258,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,2400,11100000.0,2,grade:E|condition:13,0.0,生田特別,2100～2400m,秋,11.0-15.9M
2025-09-13,2025-0913-09-04-03-10,2022105885,ショーダンサー,5,0,40.0,4.0,3,0.6836701890988809,0.3152027657693348,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,1800,15500000.0,6,grade:E|condition:13,0.0,鳥取特別,1700～2000m,秋,11.0-15.9M
2025-09-13,2025-0913-09-04-03-11,2021106449,サブマリーナ,4,0,54.0,5.400000095367432,3,0.850377696595416,0.1647027255005841,1,0.0,2025-08-31,monthly_walk_forward,阪神,芝,2000,43000000.0,13,grade:C|condition:13,0.0,チャレンジカップ,1700～2000m,秋,25.0-49.9M
2025-09-14,2025-0914-06-04-04-01,2019105366,フェーングロッテン,1,1,13.0,1.2999999523162842,1,-0.2261356919779875,0.473305170000982,1,130.0,2025-08-31,monthly_walk_forward,中山,芝,2880,8400000.0,1,grade:unknown|condition:18,100.0,,2500m～,秋,8.0-10.9M
2025-09-14,2025-0914-06-04-04-09,2022101765,ピコローズ,5,0,59.0,5.900000095367432,4,0.5741581900993474,0.2256299687331472,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,1600,15500000.0,3,grade:E|condition:13,0.0,御宿特別,1300～1600m,秋,11.0-15.9M
2025-09-14,2025-0914-06-04-04-10,2021106954,アスクナイスショー,2,0,26.0,2.5999999046325684,1,0.8973328322321736,0.2779907733709434,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,2000,18400000.0,13,grade:E|condition:13,150.0,レインボーステークス,1700～2000m,秋,16.0-24.9M
2025-09-14,2025-0914-06-04-04-11,2021110055,ブシン,13,0,33.0,3.299999952316284,2,0.9990717008696892,0.2008364517903634,1,0.0,2025-08-31,monthly_walk_forward,中山,芝,1200,22000000.0,16,grade:E|condition:13,0.0,ラジオ日本賞,～1200m,秋,16.0-24.9M
