races,top1_win_rate,top1_place_rate,top2_box_rate,top2_exact_order_rate,top3_box_rate,top2_order_rate,quinella_hit_rate,exacta_hit_rate,quinella_average_payout,exacta_average_payout,quinella_roi,exacta_roi,mean_top1_odds,win_roi_if_top1_100yen
31,0.5161290322580645,0.7096774193548387,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,670.0,900.0,43.225806451612904,58.06451612903226,20.612903225806452,90.64516129032259
44,0.5,0.7727272727272727,0.13636363636363635,0.11363636363636363,0.09090909090909091,0.11363636363636363,0.13636363636363635,0.11363636363636363,481.6666666666667,778.0,65.68181818181819,88.4090909090909,20.954545454545453,91.81818181818183
