margin_bin,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
0,224,62,0.2767857142857143,71.51785714285714,0.5491071428571429,73.21428571428571,
0.81+,208,57,0.27403846153846156,88.99038461538461,0.5721153846153846,80.52884615384616,
