popularity,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
1番人気,234,89,0.3803418803418803,85.51282051282051,0.7008547008547008,86.70940170940172,
2～3番人気,133,26,0.19548872180451127,83.00751879699249,0.48120300751879697,75.86466165413533,
4～6番人気,42,3,0.07142857142857142,63.095238095238095,0.2619047619047619,52.61904761904762,
7番人気以下,23,1,0.043478260869565216,95.65217391304348,0.043478260869565216,34.78260869565217,LOW SAMPLE
