odds,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
10.0～19.9,74,41,0.5540540540540541,88.24324324324324,0.8243243243243243,90.94594594594595,
20.0～,358,74,0.20670391061452514,71.75977653631284,0.505586592178771,73.91061452513966,
