margin_bin,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
0,218,50,0.22935779816513763,57.247706422018354,0.5321100917431193,79.95412844036697,
0.81+,214,58,0.27102803738317754,85.0,0.5841121495327103,81.44859813084112,
