margin_bin,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
0,223,59,0.2645739910313901,67.9372197309417,0.5515695067264574,73.58744394618833,
0.81+,209,59,0.2822966507177033,85.88516746411483,0.5645933014354066,79.0909090909091,
