margin_bin,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
0,221,60,0.27149321266968324,75.74660633484163,0.5520361990950227,74.57013574660634,
0.81+,211,59,0.2796208530805687,90.04739336492891,0.5876777251184834,82.18009478672987,
