popularity,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
1番人気,238,88,0.3697478991596639,83.73949579831933,0.6974789915966386,87.10084033613445,
2～3番人気,131,25,0.19083969465648856,80.91603053435115,0.5038167938931297,77.93893129770993,
4～6番人気,43,6,0.13953488372093023,121.16279069767441,0.32558139534883723,66.97674418604652,
7番人気以下,20,0,0,0.0,0,0.0,LOW SAMPLE
