popularity,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
1番人気,236,87,0.3686440677966102,82.96610169491525,0.6949152542372882,86.0593220338983,
2～3番人気,129,24,0.18604651162790697,78.91472868217055,0.5038759689922481,77.44186046511628,
4～6番人気,48,6,0.125,105.83333333333333,0.2916666666666667,59.375,
7番人気以下,19,0,0,0.0,0.05263157894736842,15.263157894736842,LOW SAMPLE
