distance,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
1300～1600m,53,15,0.2830188679245283,90.56603773584906,0.5849056603773585,78.8679245283019,
1700～2000m,215,65,0.3023255813953488,91.34883720930233,0.6325581395348837,86.18604651162791,
2100～2400m,7,2,0.2857142857142857,94.28571428571428,0.7142857142857143,71.42857142857143,LOW SAMPLE
2500m～,26,4,0.15384615384615385,42.69230769230769,0.4230769230769231,59.61538461538461,LOW SAMPLE
～1200m,131,36,0.2748091603053435,69.8473282442748,0.45038167938931295,63.282442748091604,
