racecourse,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
中京,72,22,0.3055555555555556,78.61111111111111,0.6805555555555556,85.55555555555556,
函館,72,21,0.2916666666666667,76.80555555555556,0.5416666666666666,72.91666666666666,
小倉,72,18,0.25,90.97222222222221,0.5416666666666666,79.44444444444444,
新潟,72,11,0.1527777777777778,44.30555555555556,0.4444444444444444,57.08333333333333,
札幌,72,24,0.3333333333333333,99.16666666666667,0.5972222222222222,85.13888888888889,
福島,72,22,0.3055555555555556,104.30555555555556,0.5277777777777778,83.05555555555556,
