distance,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
1300～1600m,53,14,0.2641509433962264,84.52830188679246,0.5849056603773585,78.30188679245283,
1700～2000m,215,65,0.3023255813953488,94.55813953488372,0.627906976744186,88.18604651162791,
2100～2400m,7,2,0.2857142857142857,94.28571428571428,0.8571428571428571,91.42857142857143,LOW SAMPLE
2500m～,26,7,0.2692307692307692,105.0,0.5,75.0,LOW SAMPLE
～1200m,131,30,0.22900763358778625,56.33587786259542,0.4198473282442748,58.396946564885496,
