date,race_id,horse_id,horse_name,actual_rank,target,odds,win_odds,popularity,ranker_score,ranker_win_probability,prediction_rank,win_payout,model_train_end_date,evaluation_mode
2026-07-11,2026-0711-02-01-09-11,2020103354,アイスグリーン,3,0,471.0,47.1,8,0.1290368816104264,0.06569260045595567,6,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-02-01-09-11,2022105777,ドゥカート,12,0,614.0,61.4,10,-0.08313548865654521,0.048515479249724366,7,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-02-01-09-11,2022105801,ショウナンサムデイ,4,0,184.0,18.4,7,-0.41996976716170414,0.029984814805850687,8,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-02-01-09-11,2022103245,ミッキージュエリー,10,0,84.0,8.4,5,-0.4885672600871727,0.0271857968396986,9,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-02-01-09-11,2019105462,ソリダリティ,13,0,734.0,73.4,11,-0.5422957310549261,0.02517722216390531,10,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-02-01-09-11,2021105412,ウィープディライト,8,0,772.0,77.2,12,-0.8078678183657136,0.01722825911166335,11,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-02-01-09-11,2021102256,ノーブルスカイ,11,0,778.0,77.8,13,-1.0441307940403328,0.012293030435823506,12,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-02-01-09-11,2020106966,ピンクジン,5,0,597.0,59.7,9,-1.1652875537946739,0.010339291900769952,13,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-02-01-09-12,2023100095,ビップムーラン,1,1,15.0,1.5,1,-0.06499227310122786,0.50017269591531,1,150.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-02-01-09-12,2022103306,ワイドデコラシオン,2,0,44.0,4.4,2,-0.9603919688483482,0.13918597772929506,2,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-02-01-09-12,2023105616,テーオーナタリー,6,0,125.0,12.5,5,-1.2151551243765162,0.09672420129623113,3,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-02-01-09-12,2023100533,タイセイブルーム,5,0,91.0,9.1,3,-1.2657664867030956,0.08997768515829914,4,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-02-01-09-12,2021102550,メイショウハッブル,4,0,277.0,27.7,6,-1.4555944792954851,0.06860592150636274,5,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-02-01-09-12,2021101891,スパークルジョイ,8,0,103.0,10.3,4,-1.6587773522738631,0.05132190213313917,6,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-02-01-09-12,2021110162,ジュウオウ,7,0,514.0,51.4,8,-2.002118485341805,0.03142583327002439,7,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-02-01-09-12,2022110062,レネネト,3,0,281.0,28.1,7,-2.233335228529224,0.022585782991338173,8,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-01,2018102917,ネイチャーシップ,8,0,34.0,3.4,2,0.38773904371633766,0.478591036123561,1,0.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-01,2020103193,シャンデルナゴル,1,1,74.0,7.4,3,-0.47723113817538254,0.13909744873226804,2,740.0,2026-06-30,monthly_walk_forward
2026-07-11,2026-0711-03-02-05-01,2021102973,トゥラッタッタ,2,0,20.0,2.0,1,-0.7092455957103593,0.09985563894837467,3,0.0,2026-06-30,monthly_walk_forward
