month,races,top1_win_rate,win_ROI,place_ROI
2026-07,288,0.2569444444444444,72.91666666666666,77.1875
2026-08,144,0.24305555555555555,63.263888888888886,80.27777777777779
TOTAL,432,0.2523148148148148,69.69907407407408,78.2175925925926
