distance,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
1300～1600m,53,11,0.20754716981132076,53.58490566037736,0.5849056603773585,77.9245283018868,
1700～2000m,215,61,0.2837209302325581,79.11627906976744,0.6232558139534884,84.69767441860465,
2100～2400m,7,1,0.14285714285714285,27.142857142857142,0.5714285714285714,70.0,LOW SAMPLE
2500m～,26,6,0.23076923076923078,87.3076923076923,0.5769230769230769,89.23076923076924,LOW SAMPLE
～1200m,131,30,0.22900763358778625,59.541984732824424,0.4351145038167939,65.95419847328245,
