racecourse,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
中京,72,21,0.2916666666666667,67.36111111111111,0.6666666666666666,85.97222222222223,
函館,72,18,0.25,65.27777777777779,0.5138888888888888,68.33333333333333,
小倉,72,19,0.2638888888888889,97.63888888888889,0.6111111111111112,92.5,
新潟,72,10,0.1388888888888889,43.888888888888886,0.4583333333333333,65.55555555555556,
札幌,72,25,0.3472222222222222,91.25,0.5972222222222222,85.97222222222223,
福島,72,16,0.2222222222222222,52.77777777777778,0.5,70.97222222222223,
