race_id,rank,horse_id,horse_name,prediction_score,cluster_id,cluster_size,is_anchor,is_primary_opponent,gap_before,gap_after
2026-0712-03-02-06-08,1,2023106190,デンプシー,0.27304624744188105,1,1,1,0,0,0.08680786864895365
2026-0712-03-02-06-08,2,2023100831,ミスターマーボー,0.1862383787929274,2,2,0,1,0.08680786864895365,0.0005274308652761794
2026-0712-03-02-06-08,3,2023102633,アイアンパイク,0.18571094792765122,2,2,0,1,0.0005274308652761794,0.05715047479384769
2026-0712-03-02-06-08,4,2022102696,ラブリーガール,0.12856047313380353,3,9,0,0,0.05715047479384769,0.025148800452229544
2026-0712-03-02-06-08,5,2023103499,ザバルガド,0.10341167268157399,3,9,0,0,0.025148800452229544,0.0029128274544941712
2026-0712-03-02-06-08,6,2021100958,ビッグフラワー,0.10049884522707982,3,9,0,0,0.0029128274544941712,0.0049603049214932415
2026-0712-03-02-06-08,7,2022106818,マイネルステラート,0.09553854030558658,3,9,0,0,0.0049603049214932415,0.02227314555578959
2026-0712-03-02-06-08,8,2023102897,プリティーミズホ,0.07326539474979699,3,9,0,0,0.02227314555578959,0.027022332134430477
2026-0712-03-02-06-08,9,2023100954,テルケンレンスキー,0.04624306261536651,3,9,0,0,0.027022332134430477,0.008705964419717334
2026-0712-03-02-06-08,10,2022101108,ホウオウショコラ,0.037537098195649175,3,9,0,0,0.008705964419717334,0.009477511483543168
2026-0712-03-02-06-08,11,2020100084,レッドカメリア,0.028059586712106007,3,9,0,0,0.009477511483543168,0.015801208375111037
2026-0712-03-02-06-08,12,2021103332,アイスブレイカー,0.012258378336994972,3,9,0,0,0.015801208375111037,0
2026-0712-03-02-06-09,1,2023103543,ルージュリリック,0.16530696279353396,1,1,1,0,0,0.04881244036940385
2026-0712-03-02-06-09,2,2023106802,サルワールカミーズ,0.11649452242413011,2,13,0,1,0.04881244036940385,0.01946366444458862
2026-0712-03-02-06-09,3,2023106412,ユメシルベ,0.09703085797954149,2,13,0,1,0.01946366444458862,0.007773434212793029
2026-0712-03-02-06-09,4,2022105131,キューティリップ,0.08925742376674846,2,13,0,1,0.007773434212793029,0.018396733409876853
2026-0712-03-02-06-09,5,2022106618,ジェルブロア,0.0708606903568716,2,13,0,1,0.018396733409876853,0.004824995544384383
2026-0712-03-02-06-09,6,2023101820,サフランルージュ,0.06603569481248722,2,13,0,1,0.004824995544384383,0.00974064894691612
2026-0712-03-02-06-09,7,2022104844,ブルスカメンテ,0.0562950458655711,2,13,0,1,0.00974064894691612,0.0006637254509001753
2026-0712-03-02-06-09,8,2022100106,ペプロス,0.05563132041467093,2,13,0,1,0.0006637254509001753,0.01175293515348532
2026-0712-03-02-06-09,9,2021105168,クイーンズワーフ,0.04387838526118561,2,13,0,1,0.01175293515348532,0.008352001067281525
2026-0712-03-02-06-09,10,2023103069,ノーブルクラウド,0.03552638419390408,2,13,0,1,0.008352001067281525,0.0025335241578314516
2026-0712-03-02-06-09,11,2022105181,ロゼフェリシア,0.03299286003607263,2,13,0,1,0.0025335241578314516,0.013057439708822997
2026-0712-03-02-06-09,12,2021107253,ニシノコマチムスメ,0.019935420327249632,2,13,0,1,0.013057439708822997,0.0003796035485863665
2026-0712-03-02-06-09,13,2022101710,ヒサエノオモカゲ,0.019555816778663266,2,13,0,1,0.0003796035485863665,0.004880862997679241
2026-0712-03-02-06-09,14,2022106347,テンドリームガール,0.014674953780984025,2,13,0,1,0.004880862997679241,0
2026-0712-03-02-06-10,1,2023105748,リフレックス,0.18016370589096514,1,2,1,0,0,0.012065717155103822
2026-0712-03-02-06-10,2,2021105182,ドバイブルース,0.16809798873586132,1,2,0,0,0.012065717155103822,0.08530927251648765
2026-0712-03-02-06-10,3,2022101389,サトミノエンジェル,0.08278871621937367,2,9,0,1,0.08530927251648765,0.004235020747615656
2026-0712-03-02-06-10,4,2022105429,チギリ,0.07855369547175801,2,9,0,1,0.004235020747615656,0.015598802373053527
2026-0712-03-02-06-10,5,2022101818,ジェイエルマスター,0.06295489309870449,2,9,0,1,0.015598802373053527,0.0038261149953287207
2026-0712-03-02-06-10,6,2021104302,ティンティンデオ,0.059128778103375766,2,9,0,1,0.0038261149953287207,0.010098160606035134
2026-0712-03-02-06-10,7,2022104378,ダカラフェスティヴ,0.04903061749734063,2,9,0,1,0.010098160606035134,0.008423852719119287
2026-0712-03-02-06-10,8,2020102187,スマートケープ,0.040606764778221345,2,9,0,1,0.008423852719119287,0.0011480917576800753
2026-0712-03-02-06-10,9,2020104632,ハッスルダンク,0.03945867302054127,2,9,0,1,0.0011480917576800753,0.002512429242915004
2026-0712-03-02-06-10,10,2018104646,オンザライン,0.036946243777626266,2,9,0,1,0.002512429242915004,0.025585021899781443
2026-0712-03-02-06-10,11,2019102102,ゲキザル,0.011361221877844824,2,9,0,1,0.025585021899781443,0
2026-0712-03-02-06-11,1,2022104896,カラマティアノス,0.1556585061050468,1,16,1,0,0,0.023188064793237234
2026-0712-03-02-06-11,2,2019105193,バトルボーン,0.13247044131180957,1,16,0,0,0.023188064793237234,0.029698377888516952
2026-0712-03-02-06-11,3,2022106611,ヤマニンブークリエ,0.10277206342329262,1,16,0,0,0.029698377888516952,0.020815855832648278
2026-0712-03-02-06-11,4,2020100734,サヴォーナ,0.08195620759064434,1,16,0,0,0.020815855832648278,0.021079059936116896
2026-0712-03-02-06-11,5,2021101387,オーロラエックス,0.060877147654527446,1,16,0,0,0.021079059936116896,0.006985649193839545
2026-0712-03-02-06-11,6,2022101648,センツブラッド,0.0538914984606879,1,16,0,0,0.006985649193839545,0.008291515236984834
2026-0712-03-02-06-11,7,2021104846,オールナット,0.04559998322370307,1,16,0,0,0.008291515236984834,0.0006546596091975623
2026-0712-03-02-06-11,8,2020102740,コントラポスト,0.044945323614505504,1,16,0,0,0.0006546596091975623,0.0003374514880205501
2026-0712-03-02-06-11,9,2019103823,リカンカブール,0.044607872126484954,1,16,0,0,0.0003374514880205501,0.0005480293473135792
2026-0712-03-02-06-11,10,2021106954,アスクナイスショー,0.044059842779171375,1,16,0,0,0.0005480293473135792,0.0024482509933190857
2026-0712-03-02-06-11,11,2020105749,マイネルモーント,0.04161159178585229,1,16,0,0,0.0024482509933190857,0.0004090238648814942
2026-0712-03-02-06-11,12,2021104791,メリオーレム,0.041202567920970795,1,16,0,0,0.0004090238648814942,0.011857818267437453
2026-0712-03-02-06-11,13,2021105799,クリスマスパレード,0.029344749653533342,1,16,0,0,0.011857818267437453,0.0034593667390893264
