race_id,gap_rank_upper,gap_rank_lower,upper_horse,lower_horse,upper_score,lower_score,raw_gap,gap_ratio,cluster_above_size,gap_percentile,gap_strength,is_major_gap
2026-0725-07-02-01-04,4,5,ベルアズーロ,ジャスティンレビン,0.13102926701869425,0.058157533992277126,0.07287173302641711,2.253005896640905,4,95.28063701689649,95.28063701689649,1
2026-0725-07-02-01-05,1,2,セルヴァジオ,セコンドトゥベスト,0.27601347862734854,0.15457316532611418,0.12144031330123436,1.785649391632907,1,98.50456399300836,98.50456399300836,1
2026-0725-07-02-01-06,1,2,ゼロヴィジビリティ,エブリーポッシブル,0.224045823267131,0.18140718787354396,0.04263863539358703,1.2350438033541964,1,90.03690036900369,90.03690036900369,1
2026-0725-07-02-01-07,1,2,ミュージシャン,ハーツコンチェルト,0.29881580463158813,0.1235411779656635,0.17527462666592464,2.4187546982483825,1,99.72810254418334,99.72810254418334,1
2026-0725-07-02-01-08,1,2,ブラックシャリマー,スノースケープ,0.3600190460041924,0.26536251786764475,0.09465652813654762,1.3567064742118538,1,97.18391920761313,97.18391920761313,1
2026-0725-07-02-01-08,3,4,ロードフィレール,サンダーバード,0.24641422533264515,0.1592001957130734,0.08721402961957175,1.547826145746439,3,96.69838803651194,96.69838803651194,1
2026-0725-07-02-01-08,7,8,サラコスティ,アンビアンス,0.12611809727849088,0.030999659353050775,0.09511843792544011,4.068370424402073,7,97.24218294814527,97.24218294814527,1
2026-0725-07-02-01-09,1,2,ワイズギャング,イーブンベター,0.16677977414898343,0.10735786743607134,0.05942190671291209,1.5534937320573754,1,93.53272480093221,93.53272480093221,1
2026-0725-07-02-01-10,6,7,ミランド,インシオン,0.10819700172343974,0.06113050146503782,0.04706650025840192,1.76993479736659,6,91.29928141386678,91.29928141386678,1
2026-0725-07-02-01-11,1,2,ケールハイム,ルージュスプリヤ,0.2786935750599528,0.18984981621267744,0.08884375884727536,1.467968632362272,1,96.83433676442029,96.83433676442029,1
2026-0725-07-02-01-11,2,3,ルージュスプリヤ,ニシノトリビュート,0.18984981621267744,0.08844088886302653,0.1014089273496509,2.1466294454221138,2,97.68887162555836,97.68887162555836,1
2026-0725-07-02-01-12,1,2,ビッグヒーロー,ララディアーブル,0.2530994780993149,0.20929927449206012,0.043800203607254756,1.209270690085055,1,90.38648281219655,90.38648281219655,1
2026-0725-07-02-01-12,3,4,ミッキーラヴィータ,ムーンライトダイヤ,0.207779561266295,0.16285502677257221,0.04492453449372277,1.2758559891212944,3,90.6972227617013,90.6972227617013,1
2026-0725-07-02-01-12,7,8,オレンジフィールド,オースミサイファー,0.11375518052971559,0.05810384234520485,0.05565133818451074,1.9577910158484295,7,92.89182365507865,92.89182365507865,1
2026-0726-01-01-02-01,1,2,クラウスーラ,リアルクウカイ,0.2848420474080505,0.23659919651380634,0.04824285089424418,1.2039011611412174,1,91.57117886968344,91.57117886968344,1
2026-0726-01-01-02-01,3,4,ワイドウィンザー,タイガーストリート,0.21246065345537754,0.07679138672632986,0.13566926672904767,2.766725052284152,3,99.04835890464167,99.04835890464167,1
2026-0726-01-01-02-02,1,2,プルーフリーディン,ルパピヨンブラン,0.23726201921441,0.16886713625150254,0.06839488296290747,1.4050218679675093,1,94.60089337735482,94.60089337735482,1
2026-0726-01-01-02-02,3,4,ビレッジルイーザ,ルージュボニート,0.15001248896412558,0.06965301467648671,0.08035947428763887,2.1537113599587876,3,96.17401437172266,96.17401437172266,1
2026-0726-01-01-02-03,1,2,ハルヒメ,アンジュラフィーユ,0.19641449918537462,0.09936107028236643,0.0970534289030082,1.976775196032004,1,97.3392891823655,97.3392891823655,1
2026-0726-01-01-02-07,1,2,ビタミンドロップ,ナムラモモ,0.18609547780516378,0.1132209612017617,0.07287451660340208,1.6436486303409705,1,95.30005826374052,95.30005826374052,1
2026-0726-01-01-02-07,4,5,ロードヴァルカン,キープライジング,0.10614666390728614,0.03917231948422354,0.0669743444230626,2.70973650028654,4,94.4649446494465,94.4649446494465,1
2026-0726-01-01-02-08,2,3,ナハトナナレオン,コスモレッド,0.12943271546750967,0.08508273666050971,0.044349978806999965,1.5212570792587652,2,90.56127403379297,90.56127403379297,1
2026-0726-01-01-02-09,7,8,ナムラハリス,マインセーラ,0.059219072643310465,0.01631474248963837,0.04290433015367209,3.629788988757928,7,90.13400660322392,90.13400660322392,1
2026-0726-01-01-02-10,4,5,アルデトップガン,ジャズ,0.14782791921075825,0.09943584225268216,0.04839207695807608,1.4866663354155958,4,91.59060011652748,91.59060011652748,1
2026-0726-01-01-02-10,5,6,ジャズ,シャイニースイフト,0.09943584225268216,0.05451739450211017,0.044918447750571994,1.8239287324861675,5,90.67780151485726,90.67780151485726,1
2026-0726-01-01-02-11,1,2,レクスノヴァス,ミラージュナイト,0.3279033034222321,0.27379060263208393,0.05411270079014818,1.1976426519754007,1,92.69761118663818,92.69761118663818,1
2026-0726-01-01-02-11,2,3,ミラージュナイト,コーチェラバレー,0.27379060263208393,0.17168015482073784,0.1021104478113461,1.5947714103471429,2,97.7471353660905,97.7471353660905,1
2026-0726-04-02-02-01,1,2,リリカルフレア,ブラックミューズ,0.332420074342275,0.2594925800110198,0.07292749433125517,1.281038842529363,1,95.31947951058459,95.31947951058459,1
2026-0726-04-02-02-01,2,3,ブラックミューズ,ドルチェテソーロ,0.2594925800110198,0.1902559753800467,0.06923660463097311,1.3639129046678782,2,94.69799961157507,94.69799961157507,1
2026-0726-04-02-02-01,4,5,ワレモコウ,タガノカハンカ,0.18665894884969444,0.11408665276602489,0.07257229608366955,1.6361155693865852,4,95.20295202952029,95.20295202952029,1
2026-0726-04-02-02-03,1,2,ミスタートントン,ミエスタ,0.3341638457246542,0.27810474219053605,0.05605910353411814,1.2015755038643345,1,92.96950864245484,92.96950864245484,1
