popularity,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
1番人気,239,90,0.37656903765690375,84.30962343096235,0.694560669456067,85.64853556485356,
2～3番人気,124,23,0.18548387096774194,76.85483870967742,0.47580645161290325,74.59677419354838,
4～6番人気,46,6,0.13043478260869565,105.43478260869566,0.3695652173913043,74.56521739130434,
7番人気以下,23,0,0,0.0,0,0.0,LOW SAMPLE
