distance,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
1300～1600m,45,8,0.17777777777777778,53.55555555555556,0.5111111111111111,87.33333333333333,
1700～2000m,90,27,0.3,137.55555555555557,0.5555555555555556,90.44444444444444,
2100～2400m,10,3,0.3,103.0,0.5,76.0,LOW SAMPLE
2500m～,10,2,0.2,56.00000000000001,0.7,90.0,LOW SAMPLE
～1200m,45,11,0.24444444444444444,62.22222222222222,0.4666666666666667,104.0,
