popularity,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
1番人気,33,9,0.2727272727272727,54.848484848484844,0.6666666666666666,82.12121212121211,
2～3番人気,12,1,0.08333333333333333,20.0,0.3333333333333333,22.5,LOW SAMPLE
4～6番人気,5,1,0.2,152.0,0.2,42.0,LOW SAMPLE
