racecourse,surface,distance,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
函館,芝,1700～2000m,11,1,0.09090909090909091,19.090909090909093,0.6363636363636364,67.27272727272727,LOW SAMPLE
函館,芝,2500m～,2,0,0,0.0,0,0.0,LOW SAMPLE
函館,芝,～1200m,11,2,0.18181818181818182,37.27272727272727,0.5454545454545454,55.45454545454545,LOW SAMPLE
小倉,芝,1700～2000m,4,1,0.25,60.0,0.5,60.0,LOW SAMPLE
小倉,芝,2500m～,2,1,0.5,105.0,0.5,55.00000000000001,LOW SAMPLE
小倉,芝,～1200m,6,2,0.3333333333333333,65.0,0.5,63.33333333333333,LOW SAMPLE
福島,芝,1700～2000m,9,2,0.2222222222222222,114.44444444444444,0.4444444444444444,61.111111111111114,LOW SAMPLE
福島,芝,2500m～,1,0,0,0.0,1,190.0,LOW SAMPLE
福島,芝,～1200m,4,2,0.5,80.0,0.75,92.5,LOW SAMPLE
