racecourse,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
中京,72,24,0.3333333333333333,86.80555555555556,0.7083333333333334,91.80555555555556,
函館,72,21,0.2916666666666667,75.27777777777777,0.5416666666666666,73.88888888888889,
小倉,72,20,0.2777777777777778,99.16666666666667,0.5694444444444444,83.33333333333334,
新潟,72,11,0.1527777777777778,38.611111111111114,0.4166666666666667,52.22222222222223,
札幌,72,24,0.3333333333333333,96.11111111111111,0.6111111111111112,86.25,
福島,72,21,0.2916666666666667,73.75,0.5555555555555556,78.19444444444444,
