distance,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
1300～1600m,53,15,0.2830188679245283,79.43396226415095,0.5849056603773585,77.54716981132076,
1700～2000m,215,63,0.2930232558139535,82.46511627906978,0.6186046511627907,83.95348837209302,
2100～2400m,7,2,0.2857142857142857,94.28571428571428,0.8571428571428571,91.42857142857143,LOW SAMPLE
2500m～,26,7,0.2692307692307692,96.15384615384616,0.5384615384615384,80.0,LOW SAMPLE
～1200m,131,34,0.2595419847328244,66.5648854961832,0.46564885496183206,66.03053435114504,
