margin_bin,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
0,223,58,0.2600896860986547,64.97757847533633,0.5964125560538116,79.55156950672647,
0.81+,209,52,0.24880382775119617,66.88995215311004,0.5645933014354066,78.56459330143541,
