month,races,top1_win_rate,win_ROI,place_ROI
2026-07,288,0.2534722222222222,66.73611111111111,76.14583333333333
2026-08,144,0.2569444444444444,64.23611111111111,84.93055555555556
TOTAL,432,0.25462962962962965,65.90277777777777,79.07407407407408
