date,race_id,horse_id,horse_name,actual_rank,target,odds,win_odds,popularity,ranker_score,ranker_win_probability,prediction_rank,win_payout,model_train_end_date,evaluation_mode
2026-07-18,2026-0718-10-02-07-04,2020106836,マテンロウジョイ,8,0,124.0,12.399999618530272,4,-0.9374293964574422,0.0649186222201912,6,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-04,2021103504,スノーディーヴァ,7,0,249.0,24.899999618530273,6,-1.093735533228409,0.0519270598445884,7,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-04,2019105292,ヴァレッタカズマ,1,1,826.0,82.5999984741211,8,-2.0138369960628464,0.0139490217086352,8,8260.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-08,2021105113,ダノンアトラス,5,0,76.0,7.599999904632568,4,0.5294040123276601,0.2528272895609103,1,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-08,2023106941,ノンブルドール,2,0,42.0,4.199999809265137,3,0.4078812182554981,0.212534135716088,2,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-08,2023104552,フウセン,1,1,27.0,2.700000047683716,1,0.3662921999135184,0.2002746612712818,3,270.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-08,2023103737,ワンダフルボンド,4,0,37.0,3.700000047683716,2,-0.1648918364951663,0.0937709768656434,4,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-08,2020102736,ビヨンドザドリーム,8,0,212.0,21.200000762939453,7,-0.20101278902609,0.0890549889487933,5,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-08,2023106392,パラディオン,6,0,129.0,12.899999618530272,5,-0.3409285092953684,0.0729208372796424,6,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-08,2023107101,ダノンハドソン,10,0,304.0,30.399999618530273,8,-0.909819707795097,0.0323518989626408,7,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-08,2023104506,ゴールドアクセス,3,0,193.0,19.299999237060547,6,-1.1671039466121471,0.0224014078464429,8,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-08,2021105274,サイレントグルーヴ,9,0,502.0,50.20000076293945,10,-1.501476737273434,0.0138938791181759,9,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-08,2022102312,スリーラーケン,7,0,374.0,37.400001525878906,9,-1.7337895086628734,0.009969924430381,10,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-09,2024109104,カエリールークス,1,1,19.0,1.899999976158142,1,0.0367441267890849,0.2446478512732406,1,190.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-09,2024108115,トシミチ,15,0,84.0,8.399999618530273,4,-0.1663567882751502,0.1830346850105937,2,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-09,2024109107,リエーヴェ,6,0,35.0,3.5,2,-0.1804399749360093,0.1793890358998989,3,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-09,2024108118,スイトーヨ,13,0,75.0,7.5,3,-0.8335413240983759,0.0705664560624844,4,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-09,2024108116,バミューダボーイ,18,0,3400.0,340.0,15,-1.0535773962525783,0.0515327567598423,5,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-09,2024108122,タカヨシ,2,0,238.0,23.799999237060547,6,-1.0535773962525783,0.0515327567598423,6,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-09,2024108117,ユイノジカンカセギ,5,0,768.0,76.80000305175781,7,-1.3505536883877454,0.033715774475101,7,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-09,2024108030,ヘキレキ,9,0,887.0,88.69999694824219,8,-1.3837731836455596,0.0321531167937587,8,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-09,2024108089,ニシノキヅイタラ,16,0,980.0,98.0,10,-1.4518131357572055,0.0291749206907168,9,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-09,2024108085,グレートキリシマ,11,0,2155.0,215.5,13,-1.5489608035396456,0.0253943593676699,10,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-09,2024109102,タカモリ,3,0,135.0,13.5,5,-1.7896999525628778,0.0180043610155059,11,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-09,2024108050,ソゲソゲスマイル,10,0,2062.0,206.1999969482422,12,-1.9297983548308435,0.0147386520261561,12,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-09,2024108087,ニシノマティーニ,8,0,957.0,95.6999969482422,9,-1.9785963835671692,0.0137461936852454,13,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-09,2024108108,ワッザイカ,14,0,1140.0,114.0,11,-2.089283258281016,0.0117357279077973,14,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-09,2024109106,ルーストカール,4,0,2598.0,259.79998779296875,14,-2.099242829041599,0.0115699347075474,15,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-09,2024108106,カシノヴィタ,7,0,5581.0,558.0999755859375,17,-2.1431496794463905,0.0108665126460583,16,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-09,2024108093,カシノクロサイト,12,0,5197.0,519.7000122070312,16,-2.1986273206791793,0.0100385436879211,17,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-09,2024108061,ラブマイティー,17,0,6237.0,623.7000122070312,18,-2.3437994341381043,0.0081583612306189,18,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-10,2022104120,コスモストーム,2,0,29.0,2.9000000953674316,1,0.0156436722571306,0.2957158648028509,1,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-10,2022103047,ホウショウマリス,9,0,55.0,5.5,4,-0.5598939712861121,0.1299568462558991,2,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-10,2022105611,ワイドクリーガー,1,1,50.0,5.0,3,-0.6299845597862115,0.1175746006566677,3,500.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-10,2021100739,ワンダーカモン,3,0,235.0,23.5,7,-0.8200032535009165,0.0896235172268317,4,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-10,2022103619,タマモジャスミン,4,0,100.0,10.0,5,-0.8427624544195581,0.0867564363596177,5,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-10,2021106177,タマモナポリ,7,0,114.0,11.399999618530272,6,-0.917105902339474,0.0780148883550647,6,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-10,2022102739,ナリタヒカリ,10,0,1864.0,186.3999938964844,12,-1.180725183949778,0.0535331298132869,7,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-10,2021106544,タガノヘラクレス,6,0,45.0,4.5,2,-1.2760981755075165,0.0467144519452317,8,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-10,2021106854,ハピアーザンエバー,12,0,741.0,74.0999984741211,10,-1.3770522512635597,0.0404405693151341,9,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-10,2021105939,メイショウザンゲツ,11,0,849.0,84.9000015258789,11,-1.5763232745054028,0.0304218342260534,10,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-10,2020106101,シュヴァルツリーベ,5,0,259.0,25.899999618530273,8,-2.009127779884859,0.0163932297780524,11,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-10,2021107278,ユーヴェリア,8,0,597.0,59.70000076293945,9,-2.078117501273199,0.0148546312653092,12,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-11,2022110026,コウセキ,1,1,18.0,1.7999999523162842,1,0.2809848296441954,0.2546180852142203,1,180.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-11,2022102514,ベイビーキッス,3,0,93.0,9.300000190734863,3,-0.0690032470210793,0.1544363057427266,2,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-11,2020104520,アイルシャイン,2,0,177.0,17.700000762939453,7,-0.1948128188819533,0.1290311426308914,3,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-11,2021106661,ヒーローインチーフ,7,0,135.0,13.5,5,-0.4351553253630249,0.0915337130576885,4,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-11,2019100566,ミロワール,4,0,100.0,10.0,4,-0.5562507547754768,0.0769929517961847,5,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-11,2021101654,トーラスシャイン,8,0,55.0,5.5,2,-0.5816293269738297,0.0742515593945521,6,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-11,2021100157,ロードトレイル,5,0,184.0,18.399999618530273,8,-0.6581076477651269,0.0665666722361584,7,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-11,2021103977,リチャードバローズ,9,0,374.0,37.400001525878906,10,-0.8682059527185272,0.0493068787529974,8,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-11,2021107180,ジュンヴァンケット,12,0,166.0,16.600000381469727,6,-1.0514777461527898,0.0379491365778338,9,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-11,2022103707,エスペシャリー,11,0,334.0,33.400001525878906,9,-1.2317592904169583,0.0293326634546506,10,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-11,2022100791,ブラックケリー,10,0,725.0,72.5,11,-1.5622605235504865,0.0182937060686332,11,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-11,2019106739,ダークエクリプス,6,0,999.0,99.9000015258789,12,-1.5858622134124891,0.0176871850734623,12,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-12,2023107362,バートラガッツ,1,1,16.0,1.600000023841858,1,0.1438752966527702,0.2027478082192114,1,160.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-12,2022101417,フランキーバローズ,7,0,95.0,9.5,4,-0.0081417029512443,0.1631705120739239,2,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-12,2023100297,ブラックレジェンド,2,0,86.0,8.600000381469727,3,-0.3650393231689205,0.0979975028491405,3,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-12,2023101231,フリッシュ,11,0,280.0,28.0,8,-0.4124202136143309,0.0915838559320825,4,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-12,2022102916,モズプリヴェール,3,0,213.0,21.299999237060547,7,-0.5546696248099073,0.0747419538966819,5,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-12,2022103946,スマートクラビ,13,0,1396.0,139.60000610351562,14,-0.5582982312780047,0.0743555147341218,6,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-12,2022107325,レーンアジリティ,12,0,656.0,65.5999984741211,10,-0.6252384024190156,0.0675743874147854,7,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-12,2023110029,ジューンセクレタ,5,0,68.0,6.800000190734863,2,-0.6757819891654862,0.0628671583741027,8,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-12,2023102707,ヨカオウ,4,0,163.0,16.299999237060547,5,-0.8996041950919441,0.0456625229383857,9,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-12,2022102429,ミッキーコンドル,14,0,668.0,66.80000305175781,11,-1.1411133989183924,0.032338702933132,10,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-12,2023110079,アメリカンスタイル,6,0,166.0,16.600000381469727,6,-1.218760702791274,0.028943337122629,11,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-12,2023101694,ケンフィールド,9,0,581.0,58.099998474121094,9,-1.3161385932076677,0.0251845007149583,12,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-12,2022104176,チャチャピンク,8,0,911.0,91.0999984741211,12,-1.5355900055573986,0.018406921026945,13,0.0,2026-06-30,monthly_walk_forward
2026-07-18,2026-0718-10-02-07-12,2022106189,デュアルロール,10,0,1211.0,121.0999984741211,13,-1.7062091382335998,0.0144253217698992,14,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-07,2023104046,プリンセスアツコ,1,1,33.0,3.299999952316284,1,0.0087062066254134,0.1613184773090474,1,330.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-07,2023107412,リピース,10,0,89.0,8.899999618530273,5,-0.0115679230967894,0.1567132165085904,2,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-07,2023105830,ビーチイン,2,0,45.0,4.5,3,-0.0888954722489773,0.1403233722906112,3,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-07,2023105358,ジーティーアリア,7,0,54.0,5.400000095367432,4,-0.2575469599796382,0.1102795895693982,4,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-07,2023105672,ゴールドヴィーナス,13,0,142.0,14.199999809265137,6,-0.4473880523666415,0.0840840844797061,5,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-07,2023106847,ヴァレンティーニ,5,0,44.0,4.400000095367432,2,-0.4869283992840056,0.0794661459612067,6,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-07,2023102432,ゴールドドレッサ,3,0,231.0,23.100000381469727,7,-0.4970879098932785,0.0783211363682469,7,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-07,2023104420,クッカユフラ,12,0,809.0,80.9000015258789,10,-0.7888904840879727,0.0516224516389662,8,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-07,2023102250,ミリオンアップ,4,0,385.0,38.5,8,-0.8174847450573904,0.0495562180291235,9,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-07,2022106613,ストラニエーロ,11,0,443.0,44.29999923706055,9,-1.2031221820043676,0.0285654263789059,10,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-07,2021102494,ブーケドグレイス,8,0,879.0,87.9000015258789,11,-1.2770951344197223,0.0257007833601819,11,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-07,2022101315,スタンピー,14,0,3714.0,371.3999938964844,14,-1.7493959400888477,0.0130894431080796,12,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-07,2022101473,ライラックデューン,6,0,1113.0,111.3000030517578,13,-1.896726330365566,0.0106050897354477,13,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-07,2022101408,フェニーチェドーロ,9,0,1039.0,103.9000015258789,12,-1.9134609076474676,0.0103545652624876,14,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-08,2023102427,イングラム,5,0,24.0,2.4000000953674316,1,-0.0174349743534744,0.2158699081050702,1,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-08,2023105059,グレイトソン,3,0,68.0,6.800000190734863,3,-0.0984872426985931,0.1922673774527812,2,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-08,2022103306,ワイドデコラシオン,2,0,54.0,5.400000095367432,2,-0.1961587144867618,0.1672276938801077,3,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-08,2021101624,キャンドルマス,9,0,68.0,6.800000190734863,4,-0.4122370941989912,0.1228142339450265,4,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-08,2023104539,フレンズプラス,1,1,77.0,7.699999809265137,5,-0.5437400349445243,0.1017797919127721,5,770.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-08,2022101418,レストプレドゥモア,4,0,89.0,8.899999618530273,6,-0.8423780023981551,0.0664324677349961,6,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-08,2021102550,メイショウハッブル,7,0,241.0,24.100000381469727,8,-0.852688317584308,0.0654611532922705,7,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-08,2023100655,タイセイモノリス,10,0,234.0,23.399999618530273,7,-1.2733825011582294,0.0358902329704001,8,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-08,2022102492,グッバイウェーブ,6,0,354.0,35.400001525878906,9,-1.5501034351717662,0.0241709035310792,9,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-08,2023103809,プレザントトーン,8,0,1640.0,164.0,10,-2.3165936869318307,0.0080862371754961,10,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-09,2023106859,モンローウォーク,1,1,15.0,1.5,1,1.0671545188121363,0.3546955686021619,1,150.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-09,2023101591,アストリル,2,0,51.0,5.099999904632568,2,0.5216678161068655,0.1627138522099482,2,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-09,2022106709,レーヴドロペラ,4,0,189.0,18.899999618530273,5,0.4361310310396792,0.1439977598623763,3,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-09,2022102295,マドモアゼルアスク,7,0,368.0,36.79999923706055,7,0.0144886130568824,0.0788424400770395,4,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-09,2022105549,ハートメテオ,11,0,405.0,40.5,8,-0.2336853925860106,0.0553079764519488,5,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-09,2022105394,ハニードレス,6,0,489.0,48.900001525878906,9,-0.3466027661726495,0.0470686231593712,6,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-09,2022105849,マイスターヴェルク,5,0,65.0,6.5,3,-0.386731013435633,0.0444462474489554,7,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-09,2021104978,マルカオペラ,12,0,314.0,31.399999618530273,6,-0.5945883651874216,0.0330275302151864,8,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-09,2021105144,トレミニョン,9,0,588.0,58.79999923706055,10,-0.651141761901633,0.0304641595487862,9,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-09,2022105977,ロートホルン,3,0,117.0,11.699999809265137,4,-0.7201018215575286,0.0276060934339439,10,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-09,2021105321,エーデル,10,0,1673.0,167.3000030517578,11,-1.427864337876452,0.0100437165083377,11,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-09,2020102803,エリム,8,0,5827.0,582.7000122070312,13,-1.703328787606195,0.0067762684440099,12,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-09,2022105844,タイヨウフレア,13,0,3174.0,317.3999938964844,12,-1.914755217981309,0.0050097640379341,13,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-10,2023104324,タガノエルー,2,0,19.0,1.899999976158142,1,0.667815293451641,0.2338645640110305,1,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-10,2023104414,シーズザスローン,1,1,41.0,4.099999904632568,2,0.6439936936210929,0.2260398485207446,2,410.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-10,2022106209,ウインシャーガス,6,0,60.0,6.0,3,0.5670637382543102,0.2025144755885432,3,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-10,2022101572,プライベートアイズ,3,0,85.0,8.5,4,-0.1951838640578453,0.0681619316612068,4,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-10,2022105486,テルアスワッド,12,0,527.0,52.70000076293945,9,-0.2699938984372605,0.0612531174047949,5,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-10,2022105569,ルージュマローネ,14,0,487.0,48.70000076293945,8,-0.3196120630149306,0.0570616151914822,6,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-10,2021104320,キングベルベット,13,0,158.0,15.800000190734863,5,-0.5283489426230047,0.042348631646401,7,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-10,2022102828,メイショウタイピン,7,0,290.0,29.0,7,-0.6463015640357874,0.0357815488433637,8,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-10,2021104039,ジュンラトゥール,9,0,262.0,26.200000762939453,6,-0.7239682289293483,0.0320238195452159,9,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-10,2022102394,マーウォルス,5,0,764.0,76.4000015258789,10,-1.3639509681739743,0.0128355534096637,10,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-10,2022104910,レイザリオ,11,0,1032.0,103.1999969482422,12,-1.5863620884598708,0.009341704766711,11,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-10,2020101655,マンダリンボレロ,4,0,782.0,78.19999694824219,11,-1.7362329426535044,0.0075412468910331,12,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-10,2022103288,ヤコブセン,8,0,2277.0,227.6999969482422,13,-1.7813221235436598,0.0070708056232278,13,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-10,2019102163,フォーワンセルフ,10,0,3543.0,354.29998779296875,14,-2.1524523890432845,0.0041611368965812,14,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-11,2024108226,シグレ,5,0,36.0,3.5999999046325684,1,0.4554445040617417,0.1493973932374961,1,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-11,2024100445,ロンドンガーズ,12,0,40.0,4.0,3,0.3189321743131925,0.122927187729517,2,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-11,2024100768,ノリヤンモーニン,4,0,123.0,12.300000190734863,5,0.3037303383336849,0.1202863682425852,3,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-11,2024105568,フェリチタ,1,1,236.0,23.600000381469727,9,0.1950525387311644,0.1029889089604543,4,2360.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-11,2024102354,ダイメイビッグボス,10,0,94.0,9.399999618530272,4,0.107128257848222,0.0908323215876963,5,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-11,2024106378,イモージェン,2,0,39.0,3.900000095367432,2,0.0317865401132289,0.081563687887866,6,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-11,2024104113,ダマスク,9,0,1042.0,104.1999969482422,13,-0.0133970929191151,0.0764652289796963,7,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-11,2024103097,クロリス,11,0,520.0,52.0,11,-0.1114034739448888,0.0664750705621945,8,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-11,2024100255,アルテクィーン,8,0,267.0,26.700000762939453,10,-0.3068595077434321,0.0502798345521557,9,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-11,2024103288,ダイシンドラゴン,3,0,197.0,19.700000762939453,8,-0.3225780798476905,0.0491633776775655,10,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-11,2024107264,セタキト,7,0,179.0,17.899999618530273,7,-0.4318811297175831,0.0420559879115781,11,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-11,2024106248,ショウナンカノア,6,0,154.0,15.399999618530272,6,-0.6606872061926694,0.0303299584735408,12,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-11,2024103180,ウンスイ,13,0,859.0,85.9000015258789,12,-1.0563360655923055,0.0172346741976535,13,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-12,2022101920,マグネシアブリック,3,0,51.0,5.099999904632568,3,-0.2329507438003167,0.1844211675175634,1,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-12,2023102440,ホウオウヘッセン,1,1,33.0,3.299999952316284,1,-0.40615756718434,0.1439957487721295,2,330.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-12,2022110039,コモンスナイプ,5,0,74.0,7.400000095367432,4,-0.4079319701941482,0.1436312017339871,3,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-12,2023105797,ロードクラシコ,7,0,36.0,3.5999999046325684,2,-0.5314718927944984,0.1203932311448375,4,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-12,2022101103,ザカリナン,2,0,107.0,10.699999809265137,5,-0.900467917367842,0.0710672160128134,5,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-12,2023102024,アヤサンジョリーン,9,0,928.0,92.8000030517578,12,-0.9357393865073914,0.0675750154331951,6,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-12,2023102872,ミスターバッドガイ,6,0,126.0,12.600000381469728,6,-1.0932294949883643,0.0539605083029264,7,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-12,2022105415,ソードマスター,14,0,136.0,13.600000381469728,7,-1.0991249991123426,0.0535079532933279,8,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-12,2023106197,フレンドモナコ,13,0,893.0,89.30000305175781,11,-1.1085841226996405,0.0527897619181601,9,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-12,2021103535,シャインズオンユー,4,0,357.0,35.70000076293945,9,-1.549346731668752,0.0281249307666002,10,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-12,2021101100,ルクスアドラー,10,0,330.0,33.0,8,-1.599105975382736,0.0261950841424636,11,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-12,2023106823,マイオウンウェイ,11,0,1863.0,186.3000030517578,13,-1.702642476320735,0.0225935050534266,12,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-12,2019110122,ブラヴィーノ,12,0,2673.0,267.29998779296875,14,-1.7311635269847592,0.0216914488325423,13,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-02-01-12-12,2023105813,ロードヴェルテクス,8,0,624.0,62.400001525878906,10,-2.269480631352948,0.0100532270760261,14,0.0,2026-06-30,monthly_walk_forward
2026-07-19,2026-0719-03-02-08-08,2023103814,アメテュストス,11,0,33.0,3.299999952316284,1,0.7674395743064135,0.1819410499803579,1,0.0,2026-06-30,monthly_walk_forward
