as_of_date,race_id,horse_id,target,date,racecourse,surface,distance,class_code,grade_code,condition_code,race_class_label,race_class_score,race_sex_condition,race_age_condition,is_filly_mare_only,is_2yo_only,is_3yo_only,race_first_prize,race_second_prize,race_third_prize,race_total_top5_prize,race_first_prize_log,race_total_top5_prize_log,first_corner_position,race_position_bias,popularity,odds,actual_rank,umaban,horse_name,field_size,career_races,career_wins,career_win_rate,career_places,career_place_rate,recent3_win_rate,recent3_place_rate,recent5_win_rate,recent5_place_rate,races_last_180d,races_last_365d,last1_finish,last2_finish,last3_finish,last1_margin,last2_margin,last3_margin,best_margin_last3,mean_margin_last3,weighted_margin_last3,last1_winner_strength,last2_winner_strength,last3_winner_strength,last1_field_strength,last2_field_strength,last3_field_strength,margin_x_winner_strength,margin_x_field_strength,last1_distance,last2_distance,last3_distance,last1_class,last2_class,last3_class,current_distance,last1_winner_strength_v2,last2_winner_strength_v2,last3_winner_strength_v2,last1_field_strength_v2,last2_field_strength_v2,last3_field_strength_v2,last1_margin_x_winner_strength_v2,last2_margin_x_winner_strength_v2,last3_margin_x_winner_strength_v2,max_winner_strength_last3,mean_winner_strength_last3,weighted_winner_strength_last3,best_strong_opponent_performance_last3,last1_field_max_strength_v2,last2_field_max_strength_v2,last3_field_max_strength_v2,last1_field_top3_mean_strength_v2,last2_field_top3_mean_strength_v2,last3_field_top3_mean_strength_v2,opponent_history_missing_last3,last1_winner_max_prize_before_target,last2_winner_max_prize_before_target,last3_winner_max_prize_before_target,last1_winner_mean_prize_before_target,last2_winner_mean_prize_before_target,last3_winner_mean_prize_before_target,last1_winner_max_race_class_before_target,last2_winner_max_race_class_before_target,last3_winner_max_race_class_before_target,last1_winner_best_win_class_before_target,last2_winner_best_win_class_before_target,last3_winner_best_win_class_before_target,last1_raw_performance,last2_raw_performance,last3_raw_performance,last1_adjusted_performance,last2_adjusted_performance,last3_adjusted_performance,last1_position_advantage,last2_position_advantage,last3_position_advantage,last1_race_position_bias,last2_race_position_bias,last3_race_position_bias,best_adjusted_performance_last3,mean_adjusted_performance_last3,weighted_adjusted_performance_last3,hidden_strength_last1,hidden_strength_last2,hidden_strength_last3,max_hidden_strength_last3,max_strong_against_bias_last3,strong_against_bias_last1,strong_against_bias_last2,strong_against_bias_last3,race_position_bias_last1,race_position_bias_last2,race_position_bias_last3,setup_improvement,hidden_strength_x_race_strength,last1_race_first_prize,last2_race_first_prize,last3_race_first_prize,last1_race_first_prize_log,last2_race_first_prize_log,last3_race_first_prize_log,max_race_prize_last3,mean_race_prize_last3,weighted_race_prize_last3,prize_change_from_last1,prize_change_from_last3_mean,prize_ratio_vs_last1,prize_ratio_vs_last3_mean,last1_margin_x_prize_strength,last2_margin_x_prize_strength,last3_margin_x_prize_strength,current_race_class_score,last1_race_class_score,last2_race_class_score,last3_race_class_score,max_race_class_last3,mean_race_class_last3,weighted_race_class_last3,last1_margin_x_race_class,last2_margin_x_race_class,last3_margin_x_race_class,last1_race_class,last2_race_class,last3_race_class,last1_sex_condition,last2_sex_condition,last3_sex_condition,last1_age_condition,last2_age_condition,last3_age_condition,last1_is_filly_mare_only,last2_is_filly_mare_only,last3_is_filly_mare_only,race_class_change,female_only_to_open,open_to_female_only,age_condition_change,predicted_probability,prediction_rank,race_number,win_payout,place_payout,is_win,is_place,ai_vs_favorite,reason_code,prediction_reason
2026-07-12,2026-0712-02-01-10-02,2023102987,0,2026-07-12,函館,芝,2000,grade:unknown|condition:12,unknown,12,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,5800000.0,2300000.0,1500000.0,11050000.0,15.573368647930426,16.21794107642577,10,-0.22649572649572652,7,177.0,3,6,プリュイドール,13,4,0,0.0,0,0.0,0,0,0,0,4,4,13,8,8,20.0,19.0,25.0,19.0,21.333333333333332,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,1800,1800,grade:unknown|condition:12,grade:unknown|condition:12,grade:unknown|condition:12,2000,0.18666666666666665,0.19833333333333333,0.18666666666666665,0.10699804535742036,0.10143855218855219,0.1137257934373319,3.733333333333333,3.7683333333333335,4.666666666666666,0.19833333333333333,0.19055555555555553,0.19016666666666665,-18.801666666666666,0.22153846153846155,0.20363636363636367,0.20000000000000004,0.19384615384615383,0.17762626262626263,0.19555555555555557,0,8200000.0,8200000.0,8200000.0,6775000.0,6314285.714285715,7450000.0,0,0,0,0,0,0,0.2357336873037657,0.3559046330247932,0.3225712974558964,0.23944462480376572,0.36582526794542813,0.3366245518937662,-0.1875,-0.16666666666666674,-0.46153846153846145,0.07916666666666661,0.23809523809523803,0.1217948717948718,0.36582526794542813,0.3139648148809867,0.29679480316426454,0.003710937500000011,0.009920634920634941,0.014053254437869811,0.014053254437869811,0.056213017751479286,0.014843749999999989,0.03968253968253969,0.056213017751479286,0.07916666666666661,0.23809523809523803,0.1217948717948718,0.1875,0.0035822982191798095,5800000.0,5900000.0,5900000.0,15.573368647930426,15.59046307836746,15.59046307836746,5900000.0,5866666.666666667,5850000.0,0.0,-66666.66666666698,1.0,0.9886363636363635,311.4673729586085,296.21879848898175,389.76157695918647,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,OPEN_SEX,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.011613609228398459,12,2,0.0,500.0,0,1,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
2026-07-12,2026-0712-02-01-10-02,2023106211,0,2026-07-12,函館,芝,2000,grade:unknown|condition:12,unknown,12,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,5800000.0,2300000.0,1500000.0,11050000.0,15.573368647930426,16.21794107642577,3,-0.22649572649572652,8,210.0,4,4,スリールーディカ,13,4,0,0.0,0,0.0,0,0,0,0,3,4,11,10,8,21.0,14.0,24.0,14.0,19.666666666666668,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,2000,1800,grade:unknown|condition:12,grade:unknown|condition:12,grade:unknown|condition:12,2000,0.19833333333333333,0.1714285714285714,0.15000000000000002,0.10046858523421023,0.10194349453964838,0.11123863636363636,4.165,2.3999999999999995,3.6000000000000005,0.19833333333333333,0.17325396825396824,0.1805952380952381,-13.82857142857143,0.19833333333333333,0.17333333333333334,0.24,0.16682539682539682,0.1574206349206349,0.17363636363636364,0,7500000.0,5900000.0,8200000.0,6028571.428571428,5900000.0,6560000.0,0,0,0,0,0,0,0.28906702011594004,0.2559049633951623,0.24479351968766405,0.29002188122705114,0.2543126721394095,0.26725236742428954,0.025000000000000022,-0.19871794871794868,-0.4111111111111111,-0.15277777777777773,-0.03205128205128205,0.21851851851851845,0.29002188122705114,0.27052897359691674,0.27475521574020634,0.0009548611111110938,-0.0015922912557527757,0.022458847736625487,0.022458847736625487,0.08983539094650203,0.003819444444444447,-0.006369165023011175,0.08983539094650203,-0.15277777777777773,-0.03205128205128205,0.21851851851851845,-0.025000000000000022,0.0009329009915823096,5800000.0,5900000.0,5900000.0,15.573368647930426,15.59046307836746,15.59046307836746,5900000.0,5866666.666666667,5850000.0,0.0,-66666.66666666698,1.0,0.9886363636363635,327.040741606539,218.26648309714443,374.171113880819,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,OPEN_SEX,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.008797950816713878,13,2,0.0,0.0,0,0,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
2026-07-12,2026-0712-02-01-10-03,2023102520,0,2026-07-12,函館,芝,1700,grade:unknown|condition:12,unknown,12,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,5800000.0,2300000.0,1500000.0,11050000.0,15.573368647930426,16.21794107642577,10,0.18131868131868134,4,132.0,2,8,ハイテイラオユエ,14,4,0,0.0,0,0.0,0,0,0,0,3,4,4,5,9,10.0,14.0,23.0,10.0,15.666666666666666,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100,2100,1800,grade:unknown|condition:12,grade:unknown|condition:12,grade:unknown|condition:12,1700,0.19384615384615386,0.18999999999999997,0.18666666666666668,0.09160990918803419,0.10262255906486675,0.11158465608465608,1.9384615384615387,2.6599999999999997,4.293333333333334,0.19384615384615386,0.19017094017094016,0.19125641025641024,-9.806153846153846,0.19384615384615386,0.19384615384615386,0.21777777777777776,0.14211538461538462,0.17044871794871794,0.19731481481481483,0,7500000.0,7500000.0,8200000.0,6012500.0,6011111.111111111,6230000.0,0,0,0,0,0,0,0.4757518464512094,0.42257163006182896,0.3273332022532936,0.48158083950676495,0.4128535169783313,0.34859170565465414,0.3291666666666667,0.21153846153846156,-0.23809523809523814,-0.0708333333333333,0.18376068376068377,0.3571428571428571,0.48158083950676495,0.4143420207132501,0.4343648159778127,0.005828993055555565,-0.009718113083497681,0.02125850340136054,0.02125850340136054,0.08503401360544217,0.023315972222222217,-0.0388724523339908,0.08503401360544217,-0.0708333333333333,0.18376068376068377,0.3571428571428571,-0.3291666666666667,0.005668780769635047,5800000.0,5900000.0,5900000.0,15.573368647930426,15.59046307836746,15.59046307836746,5900000.0,5866666.666666667,5850000.0,0.0,-66666.66666666698,1.0,0.9886363636363635,155.73368647930425,218.26648309714443,358.5806508024516,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,OPEN_SEX,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.074306656471081,3,3,0.0,230.0,0,1,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
2026-07-12,2026-0712-02-01-10-03,2023106691,0,2026-07-12,函館,芝,1700,grade:unknown|condition:12,unknown,12,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,5800000.0,2300000.0,1500000.0,11050000.0,15.573368647930426,16.21794107642577,6,0.18131868131868134,5,132.0,5,2,サクセスゴールド,14,5,0,0.0,1,0.2,0,0.3333333333333333,0,0.2,4,5,11,5,3,34.0,10.0,16.0,10.0,20.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100,2100,1800,grade:unknown|condition:12,grade:unknown|condition:12,grade:unknown|condition:12,1700,0.19384615384615386,0.15000000000000002,0.21714285714285717,0.09160990918803419,0.1002255661005661,0.12026801571444429,6.590769230769231,1.5000000000000002,3.4742857142857146,0.21714285714285717,0.18699633699633703,0.18535164835164836,-9.85,0.19384615384615386,0.15000000000000002,0.2630769230769231,0.14211538461538462,0.12791666666666668,0.21084249084249085,0,7500000.0,7500000.0,8200000.0,6012500.0,6100000.0,6200000.0,0,0,0,0,0,0,0.2890670198126383,0.37814501297780184,0.49436621425928295,0.2960765684237494,0.3729289635950858,0.4784839737891304,0.39583333333333337,0.1444444444444445,0.32417582417582413,-0.0708333333333333,0.14444444444444438,0.19597069597069594,0.4784839737891304,0.38249650193598855,0.35561376804822653,0.007009548611111083,-0.005216049382716026,-0.015882240470152575,0.007009548611111083,0.028038194444444435,0.028038194444444435,-0.020864197530864194,-0.06352896188061022,-0.0708333333333333,0.14444444444444438,0.19597069597069594,-0.39583333333333337,0.006816888267282613,5800000.0,5900000.0,5900000.0,15.573368647930426,15.59046307836746,15.59046307836746,5900000.0,5866666.666666667,5850000.0,0.0,-66666.66666666698,1.0,0.9886363636363635,529.4945340296345,155.9046307836746,249.44740925387936,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,OPEN_SEX,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.03205761286760504,9,3,0.0,0.0,0,0,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
2026-07-12,2026-0712-02-01-10-03,2023107035,0,2026-07-12,函館,芝,1700,grade:unknown|condition:12,unknown,12,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,5800000.0,2300000.0,1500000.0,11050000.0,15.573368647930426,16.21794107642577,6,0.18131868131868134,6,209.0,4,9,エクラドット,14,4,0,0.0,0,0.0,0,0,0,0,3,4,15,5,15,44.0,4.0,16.0,4.0,21.333333333333332,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,2000,2200,grade:unknown|condition:12,grade:unknown|condition:12,grade:unknown|condition:12,1700,0.29090909090909095,0.1714285714285714,0.19500000000000003,0.11471799901487402,0.09494047619047619,0.13479514312847646,12.800000000000002,0.6857142857142856,3.1200000000000006,0.29090909090909095,0.21911255411255412,0.2358831168831169,-3.8285714285714287,0.29090909090909095,0.1714285714285714,0.2375,0.19155303030303034,0.1432010582010582,0.22204545454545455,0,7500000.0,7500000.0,54000000.0,6083333.333333333,6700000.0,22466666.666666668,0,0,7,0,0,0,0.18240035314597094,0.45656421967250166,0.22649291109186215,0.18307164944226723,0.46455756457990904,0.22458392309579225,0.4833333333333333,0.35416666666666663,0.4673202614379085,-0.005555555555555536,-0.09027777777777785,0.016339869281045805,0.46455756457990904,0.29073771237265617,0.2758198787142648,0.000671296296296281,0.007993344907407385,-0.0019089879960698941,0.007993344907407385,0.03197337962962965,0.0026851851851851754,0.03197337962962965,-0.007635951984279576,-0.005555555555555536,-0.09027777777777785,0.016339869281045805,-0.4833333333333333,0.0007180034299968065,5800000.0,5900000.0,5900000.0,15.573368647930426,15.59046307836746,15.59046307836746,5900000.0,5866666.666666667,5850000.0,0.0,-66666.66666666698,1.0,0.9886363636363635,685.2282205089388,62.36185231346984,249.44740925387936,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,OPEN_SEX,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.028041264018621514,10,3,0.0,0.0,0,0,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
2026-07-12,2026-0712-02-01-10-03,2023102458,0,2026-07-12,函館,芝,1700,grade:unknown|condition:12,unknown,12,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,5800000.0,2300000.0,1500000.0,11050000.0,15.573368647930426,16.21794107642577,14,0.18131868131868134,14,2388.0,11,1,ファントムグレース,14,4,0,0.0,0,0.0,0,0,0,0,4,4,9,9,8,21.0,24.0,11.0,11.0,18.666666666666668,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700,1800,1800,grade:unknown|condition:12,grade:unknown|condition:12,grade:unknown|condition:12,1700,0.29090909090909095,0.18,0.1625,0.1213475665748393,0.10413882124819625,0.10062290883719456,6.10909090909091,4.32,1.7875,0.29090909090909095,0.21113636363636365,0.23195454545454547,-10.8375,0.29090909090909095,0.20363636363636367,0.16500000000000004,0.204469696969697,0.17151515151515154,0.1563888888888889,0,6500000.0,7500000.0,8200000.0,5983333.333333333,6140000.0,6666666.666666667,0,0,0,0,0,0,0.23573368678260667,0.3424003531610715,0.34052669607937536,0.2412433286558849,0.3752895314018122,0.33658192290383293,0.09090909090909094,-0.5291666666666667,-0.3076923076923077,-0.24242424242424238,0.24861111111111112,-0.051282051282051266,0.3752895314018122,0.31770492765384334,0.3005249083292527,0.005509641873278237,0.032889178240740724,-0.0039447731755424265,0.032889178240740724,0.13155671296296298,0.022038567493112952,0.13155671296296298,-0.015779092702169623,-0.24242424242424238,0.24861111111111112,-0.051282051282051266,-0.09090909090909094,0.00589298910912183,5800000.0,5800000.0,5900000.0,15.573368647930426,15.573368647930426,15.59046307836746,5900000.0,5833333.333333333,5820000.0,0.0,-33333.33333333302,1.0,0.9942857142857143,327.040741606539,373.76084755033025,171.49509386204207,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,OPEN_SEX,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.014986693050283917,13,3,0.0,0.0,0,0,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
2026-07-12,2026-0712-02-01-10-03,2023106531,0,2026-07-12,函館,芝,1700,grade:unknown|condition:12,unknown,12,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,5800000.0,2300000.0,1500000.0,11050000.0,15.573368647930426,16.21794107642577,9,0.18131868131868134,12,1327.0,13,6,ゴーントゥファー,14,1,0,0.0,0,0.0,0,0,0,0,1,1,14,0,0,118.0,0.0,0.0,118.0,118.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0,0,grade:unknown|condition:12,unknown,unknown,1700,0.17,0.0,0.0,0.10244131794131794,0.0,0.0,20.060000000000002,0.0,0.0,0.17,0.17,0.085,-117.83,0.21777777777777776,0.0,0.0,0.1862962962962963,0.0,0.0,0,11400000.0,0.0,0.0,7157142.857142857,0.0,0.0,0,0,0,0,0,0,0.18447605935510317,0.0,0.0,0.20275270334603288,0.0,0.0,-0.5904761904761905,0.0,0.0,0.12380952380952381,0.0,0.0,0.20275270334603288,0.20275270334603288,0.10137635167301644,0.01827664399092971,0.0,0.0,0.01827664399092971,0.07310657596371882,0.07310657596371882,0.0,0.0,0.12380952380952381,0.0,0.0,0.5904761904761905,0.01733847520434459,5900000.0,0.0,0.0,15.59046307836746,0.0,0.0,5900000.0,5900000.0,2950000.0,-100000.0,-100000.0,0.9830508474576272,0.9830508474576272,1839.6746432473603,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.009021851507507056,14,3,0.0,0.0,0,0,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
2026-07-12,2026-0712-02-01-10-04,2023103655,0,2026-07-12,函館,芝,2600,grade:unknown|condition:12,unknown,12,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,5800000.0,2300000.0,1500000.0,11050000.0,15.573368647930426,16.21794107642577,15,0.03888888888888886,4,79.0,16,14,ダディーズソード,16,2,0,0.0,0,0.0,0,0,0,0,2,2,7,8,0,6.0,9.0,0.0,6.0,7.5,5.699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400,2000,0,grade:unknown|condition:12,grade:unknown|condition:12,unknown,2600,0.21000000000000002,0.1625,0.0,0.10371019721019721,0.10362043049543049,0.0,1.2600000000000002,1.4625000000000001,0.0,0.21000000000000002,0.18625000000000003,0.15375,-5.79,0.21000000000000002,0.2644444444444444,0.0,0.1974404761904762,0.20453703703703702,0.0,0,8200000.0,21000000.0,0.0,6620000.0,12966666.666666666,0.0,0,5,0,0,0,0,0.3854675602257697,0.39221661045581363,0.0,0.4121342268924364,0.4059906930736102,0.0,-0.4571428571428572,-0.25163398692810457,0.0,0.2333333333333334,0.21895424836601307,0.0,0.4121342268924364,0.40906245998302326,0.32786432136830124,0.026666666666666672,0.013774082617796557,0.0,0.026666666666666672,0.1066666666666667,0.1066666666666667,0.0550963304711863,0.0,0.2333333333333334,0.21895424836601307,0.0,0.4571428571428572,0.026364491530573908,5900000.0,6500000.0,0.0,15.59046307836746,15.687312888712007,0.0,6500000.0,6200000.0,4900000.0,-100000.0,-400000.0,0.9830508474576272,0.9354838709677419,93.54277847020475,141.18581599840806,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,UNKNOWN,UNKNOWN,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.058471730139840264,4,4,0.0,0.0,0,0,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
2026-07-12,2026-0712-02-01-10-04,2023105302,0,2026-07-12,函館,芝,2600,grade:unknown|condition:12,unknown,12,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,5800000.0,2300000.0,1500000.0,11050000.0,15.573368647930426,16.21794107642577,2,0.03888888888888886,6,144.0,2,3,ラッキーシグネチャ,16,3,0,0.0,0,0.0,0,0,0,0,3,3,6,8,14,10.0,16.0,18.0,10.0,14.666666666666666,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400,2000,1800,grade:unknown|condition:12,grade:unknown|condition:12,grade:unknown|condition:12,2600,0.1625,0.18666666666666665,0.19500000000000003,0.09243095638928972,0.10699804535742036,0.11275128466304937,1.625,2.9866666666666664,3.5100000000000007,0.19500000000000003,0.1813888888888889,0.17625,-9.8375,0.1625,0.22153846153846155,0.23272727272727273,0.155,0.19384615384615383,0.2086868686868687,0,5900000.0,8200000.0,11400000.0,5866666.666666667,6775000.0,7733333.333333333,0,0,0,0,0,0,0.4381047876276799,0.3690670648267075,0.23090463687566654,0.44216305581512916,0.3727780023267075,0.23090463687566654,0.130718954248366,-0.1875,0.0,-0.12418300653594766,0.07916666666666661,0.0,0.44216305581512916,0.3486152316725011,0.3790958559807101,0.004058268187449254,0.003710937500000011,0.0,0.004058268187449254,0.016233072749797076,0.016233072749797076,0.014843749999999989,-0.0,-0.12418300653594766,0.07916666666666661,0.0,-0.130718954248366,0.0038195139082262864,5800000.0,5800000.0,5900000.0,15.573368647930426,15.573368647930426,15.59046307836746,5900000.0,5833333.333333333,5820000.0,0.0,-33333.33333333302,1.0,0.9942857142857143,155.73368647930425,249.17389836688682,280.6283354106143,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,OPEN_SEX,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.0367529648330258,6,4,0.0,280.0,0,1,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
2026-07-12,2026-0712-02-01-10-04,2023101812,0,2026-07-12,函館,芝,2600,grade:unknown|condition:12,unknown,12,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,5800000.0,2300000.0,1500000.0,11050000.0,15.573368647930426,16.21794107642577,6,0.03888888888888886,12,932.0,8,12,デイズインザサン,16,4,0,0.0,0,0.0,0,0,0,0,4,4,13,5,9,10.0,9.0,10.0,9.0,9.666666666666666,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800,2000,1800,grade:unknown|condition:12,grade:unknown|condition:12,grade:unknown|condition:12,2600,0.18,0.19833333333333333,0.19500000000000003,0.09781954156954158,0.10046858523421023,0.1013696842373313,1.7999999999999998,1.785,1.9500000000000004,0.19833333333333333,0.19111111111111112,0.1885,-8.801666666666666,0.18000000000000002,0.19833333333333333,0.19500000000000003,0.17076923076923078,0.16682539682539682,0.19000000000000003,0,7500000.0,7500000.0,41000000.0,6200000.0,6028571.428571428,17600000.0,0,0,6,0,0,0,0.23575184645120925,0.4491163837342723,0.35592279075557964,0.24418500617343147,0.43224717077130936,0.35592279075557964,-0.12083333333333335,-0.44166666666666665,0.0,0.2791666666666667,-0.15277777777777773,0.0,0.43224717077130936,0.3441183225667735,0.3229512124692244,0.008433159722222222,-0.016869212962962954,0.0,0.008433159722222222,0.033732638888888895,0.033732638888888895,-0.06747685185185183,-0.0,0.2791666666666667,-0.15277777777777773,0.0,0.12083333333333335,0.00808460401105226,5800000.0,5800000.0,5900000.0,15.573368647930426,15.573368647930426,15.59046307836746,5900000.0,5833333.333333333,5820000.0,0.0,-33333.33333333302,1.0,0.9942857142857143,155.73368647930425,140.16031783137385,155.9046307836746,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,OPEN_SEX,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.03227460784141562,7,4,0.0,0.0,0,0,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
2026-07-12,2026-0712-02-01-10-04,2023103579,0,2026-07-12,函館,芝,2600,grade:unknown|condition:12,unknown,12,UNKNOWN,0,OPEN_SEX,UNKNOWN,0,0,0,5800000.0,2300000.0,1500000.0,11050000.0,15.573368647930426,16.21794107642577,4,0.03888888888888886,7,266.0,6,11,アグアフレスカ,16,5,0,0.0,0,0.0,0,0,0,0,3,5,13,6,6,37.0,9.0,7.0,7.0,17.666666666666668,22.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100,2400,2400,grade:unknown|condition:12,grade:unknown|condition:12,grade:unknown|condition:12,2600,0.19384615384615386,0.24923076923076926,0.22499999999999998,0.09160990918803419,0.13626434676434676,0.1112249456892314,7.172307692307693,2.243076923076923,1.5749999999999997,0.24923076923076926,0.2226923076923077,0.21669230769230768,-6.775,0.19384615384615386,0.24923076923076926,0.26181818181818184,0.14211538461538462,0.21789173789173788,0.21421717171717172,0,7500000.0,11400000.0,15800000.0,6012500.0,7000000.0,10400000.0,0,0,0,0,0,0,0.2357336864793043,0.33373177248308705,0.40242322972374256,0.2380210128681932,0.3430218959398772,0.36477429440997206,0.12916666666666676,0.47777777777777775,0.4010989010989011,-0.0708333333333333,-0.07777777777777778,0.37545787545787546,0.36477429440997206,0.31527240107268084,0.2948719340980542,0.0022873263888888995,0.009290123456790145,-0.037648935313770504,0.009290123456790145,0.03716049382716049,0.009149305555555558,0.03716049382716049,-0.15059574125508193,-0.0708333333333333,-0.07777777777777778,0.37545787545787546,-0.12916666666666676,0.00222445827669224,5800000.0,5900000.0,5900000.0,15.573368647930426,15.59046307836746,15.59046307836746,5900000.0,5866666.666666667,5850000.0,0.0,-66666.66666666698,1.0,0.9886363636363635,576.2146399734257,140.31416770530714,109.13324154857222,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,OPEN_SEX,OPEN_SEX,OPEN_SEX,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.022331452341170885,9,4,0.0,0.0,0,0,0,V1_LIGHTGBM,LightGBM E:近走着差・勝ち馬強度・フィールド強度・基礎能力
