distance,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
1300～1600m,53,15,0.2830188679245283,91.13207547169812,0.6037735849056604,81.32075471698114,
1700～2000m,215,64,0.29767441860465116,84.18604651162791,0.6186046511627907,83.06976744186046,
2100～2400m,7,2,0.2857142857142857,94.28571428571428,0.7142857142857143,91.42857142857143,LOW SAMPLE
2500m～,26,7,0.2692307692307692,90.0,0.5384615384615384,79.23076923076923,LOW SAMPLE
～1200m,131,31,0.2366412213740458,58.396946564885496,0.45038167938931295,63.51145038167939,
