month,races,top1_win_rate,win_ROI,place_ROI
2026-07,288,0.2673611111111111,75.20833333333333,75.72916666666667
2026-08,144,0.2916666666666667,82.77777777777777,79.02777777777777
TOTAL,432,0.27546296296296297,77.73148148148148,76.82870370370371
