distance,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
1300～1600m,53,16,0.3018867924528302,88.49056603773585,0.6037735849056604,81.50943396226415,
1700～2000m,215,61,0.2837209302325581,82.6046511627907,0.6139534883720931,84.65116279069768,
2100～2400m,7,2,0.2857142857142857,94.28571428571428,0.8571428571428571,91.42857142857143,LOW SAMPLE
2500m～,26,4,0.15384615384615385,52.69230769230769,0.38461538461538464,52.69230769230769,LOW SAMPLE
～1200m,131,32,0.24427480916030533,62.51908396946565,0.4580152671755725,64.58015267175573,
