odds,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
10.0～19.9,72,40,0.5555555555555556,87.63888888888889,0.8055555555555556,88.75,
20.0～,360,75,0.20833333333333334,73.22222222222223,0.5055555555555555,73.88888888888889,
