margin_bin,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
0,222,56,0.25225225225225223,64.1891891891892,0.527027027027027,70.58558558558559,
0.81+,210,59,0.28095238095238095,87.71428571428571,0.5857142857142857,82.47619047619048,
