month,races,top1_win_rate,win_ROI,place_ROI
2026-07,288,0.2569444444444444,75.38194444444444,74.0625
2026-08,144,0.2847222222222222,76.11111111111111,80.97222222222223
TOTAL,432,0.2662037037037037,75.625,76.36574074074073
