racecourse,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
中京,72,23,0.3194444444444444,79.02777777777777,0.6666666666666666,85.55555555555556,
函館,72,18,0.25,68.47222222222223,0.5277777777777778,72.63888888888889,
小倉,72,19,0.2638888888888889,95.83333333333334,0.5694444444444444,83.61111111111111,
新潟,72,11,0.1527777777777778,38.333333333333336,0.4166666666666667,52.77777777777778,
札幌,72,24,0.3333333333333333,99.58333333333333,0.625,89.44444444444444,
福島,72,20,0.2777777777777778,72.5,0.5277777777777778,74.16666666666667,
