racecourse,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
中京,72,19,0.2638888888888889,63.74999999999999,0.625,90.69444444444444,
函館,72,21,0.2916666666666667,75.13888888888889,0.5416666666666666,69.44444444444444,
小倉,72,13,0.18055555555555555,50.138888888888886,0.4861111111111111,68.75,
新潟,72,12,0.16666666666666666,60.83333333333333,0.4583333333333333,64.16666666666667,
札幌,72,21,0.2916666666666667,80.41666666666667,0.5277777777777778,72.63888888888889,
福島,72,16,0.2222222222222222,53.333333333333336,0.4583333333333333,64.58333333333334,
