month,races,top1_win_rate,win_ROI,place_ROI
2026-07,288,0.22569444444444445,62.95138888888889,69.72222222222221
2026-08,144,0.2569444444444444,65.90277777777777,75.69444444444444
TOTAL,432,0.2361111111111111,63.93518518518518,71.71296296296296
