popularity,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
1番人気,234,85,0.36324786324786323,82.43589743589743,0.688034188034188,85.51282051282051,
2～3番人気,133,23,0.17293233082706766,74.51127819548871,0.5037593984962406,75.63909774436091,
4～6番人気,44,2,0.045454545454545456,31.590909090909093,0.29545454545454547,84.31818181818181,
7番人気以下,21,0,0,0.0,0.09523809523809523,75.71428571428571,LOW SAMPLE
