month,races,top1_win_rate,win_ROI,place_ROI
2026-07,288,0.2326388888888889,67.67361111111111,79.82638888888889
2026-08,144,0.2986111111111111,77.08333333333334,85.97222222222223
TOTAL,432,0.25462962962962965,70.81018518518518,81.875
