margin_bin,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
0,221,53,0.2398190045248869,60.723981900452486,0.5520361990950227,83.710407239819,
0.81+,211,57,0.27014218009478674,81.37440758293839,0.5734597156398105,79.95260663507109,
