margin_bin,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
0,227,64,0.28193832599118945,72.86343612334801,0.5462555066079295,72.4229074889868,
0.81+,205,58,0.28292682926829266,91.8048780487805,0.5756097560975609,81.02439024390245,
