racecourse,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
中京,72,22,0.3055555555555556,80.0,0.6805555555555556,87.08333333333333,
函館,72,22,0.3055555555555556,84.72222222222221,0.5277777777777778,69.86111111111111,
小倉,72,20,0.2777777777777778,99.58333333333333,0.5555555555555556,81.38888888888889,
新潟,72,13,0.18055555555555555,50.97222222222222,0.4444444444444444,57.49999999999999,
札幌,72,24,0.3333333333333333,102.08333333333333,0.6111111111111112,87.63888888888889,
福島,72,21,0.2916666666666667,73.75,0.5416666666666666,75.55555555555556,
