racecourse,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
中京,72,10,0.1388888888888889,27.361111111111114,0.3472222222222222,48.61111111111111,
函館,72,10,0.1388888888888889,43.47222222222222,0.3333333333333333,133.75,
小倉,72,8,0.1111111111111111,41.80555555555556,0.3055555555555556,67.91666666666667,
新潟,72,7,0.09722222222222222,87.63888888888889,0.2638888888888889,75.97222222222221,
札幌,72,6,0.08333333333333333,26.52777777777778,0.20833333333333334,46.111111111111114,
福島,72,7,0.09722222222222222,55.27777777777778,0.2361111111111111,45.55555555555556,
