racecourse,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
中京,72,22,0.3055555555555556,77.08333333333334,0.6527777777777778,82.63888888888889,
函館,72,21,0.2916666666666667,81.25,0.5416666666666666,74.44444444444444,
小倉,72,17,0.2361111111111111,77.36111111111111,0.5416666666666666,77.77777777777779,
新潟,72,12,0.16666666666666666,49.166666666666664,0.4583333333333333,59.166666666666664,
札幌,72,23,0.3194444444444444,95.27777777777777,0.5972222222222222,84.44444444444444,
福島,72,19,0.2638888888888889,66.52777777777777,0.5138888888888888,72.5,
