distance,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
1300～1600m,53,15,0.2830188679245283,87.73584905660378,0.6037735849056604,80.75471698113208,
1700～2000m,215,63,0.2930232558139535,85.62790697674419,0.6232558139534884,84.41860465116278,
2100～2400m,7,2,0.2857142857142857,94.28571428571428,0.7142857142857143,91.42857142857143,LOW SAMPLE
2500m～,26,4,0.15384615384615385,52.69230769230769,0.38461538461538464,55.00000000000001,LOW SAMPLE
～1200m,131,30,0.22900763358778625,53.969465648854964,0.4351145038167939,60.839694656488554,
