month,races,top1_win_rate,win_ROI,place_ROI
2026-07,288,0.2638888888888889,74.89583333333333,75.625
2026-08,144,0.2708333333333333,73.95833333333334,79.23611111111111
TOTAL,432,0.2662037037037037,74.58333333333333,76.82870370370371
