racecourse,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
中京,72,20,0.2777777777777778,67.5,0.6805555555555556,87.22222222222223,
函館,72,20,0.2777777777777778,73.05555555555556,0.5277777777777778,72.08333333333333,
小倉,72,19,0.2638888888888889,90.83333333333333,0.5555555555555556,81.52777777777777,
新潟,72,11,0.1527777777777778,41.52777777777778,0.4166666666666667,52.916666666666664,
札幌,72,25,0.3472222222222222,103.61111111111111,0.6388888888888888,90.55555555555556,
福島,72,20,0.2777777777777778,70.97222222222223,0.5416666666666666,76.66666666666667,
