distance,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
1300～1600m,53,15,0.2830188679245283,85.66037735849056,0.6037735849056604,81.50943396226415,
1700～2000m,215,62,0.28837209302325584,82.18604651162791,0.6139534883720931,83.48837209302326,
2100～2400m,7,2,0.2857142857142857,94.28571428571428,0.8571428571428571,91.42857142857143,LOW SAMPLE
2500m～,26,4,0.15384615384615385,42.69230769230769,0.5,73.84615384615385,LOW SAMPLE
～1200m,131,32,0.24427480916030533,62.90076335877862,0.45038167938931295,63.81679389312978,
