month,races,top1_win_rate,win_ROI,place_ROI
2026-07,288,0.25,71.38888888888889,79.16666666666666
2026-08,144,0.2708333333333333,65.20833333333333,82.36111111111111
TOTAL,432,0.2569444444444444,69.32870370370371,80.23148148148148
