odds,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
10.0～19.9,74,42,0.5675675675675675,90.13513513513513,0.8108108108108109,89.86486486486487,
20.0～,358,69,0.19273743016759776,65.02793296089385,0.49162011173184356,78.24022346368716,
