variant,popularity_group,races,top1_hit_rate,win_roi,place_roi,predicted_win_rate,actual_win_rate,prediction_minus_actual
before_margin_correction,1,860,0.3686046511627907,81.52325581395348,85.16279069767442,0.292314491388815,0.3686046511627907,-0.07629015977397569
before_margin_correction,2,342,0.1871345029239766,66.14035087719299,81.46198830409357,0.25878679117823633,0.1871345029239766,0.07165228825425973
before_margin_correction,3-6,373,0.08579088471849866,61.55495978552279,65.60321715817695,0.21816144366003032,0.08579088471849866,0.13237055894153166
before_margin_correction,7_plus,52,0.09615384615384616,150.76923076923077,110.57692307692308,0.17270432839481042,0.09615384615384616,0.07655048224096427
after_margin_correction,1,857,0.3710618436406068,82.29871645274213,85.71761960326721,0.2804147538620967,0.3710618436406068,-0.0906470897785101
after_margin_correction,2,350,0.19714285714285715,69.48571428571428,82.08571428571429,0.2410001345273536,0.19714285714285715,0.04385727738449646
after_margin_correction,3-6,368,0.10054347826086957,70.7336956521739,70.29891304347827,0.20696259949313314,0.10054347826086957,0.10641912123226357
after_margin_correction,7_plus,52,0.11538461538461539,194.03846153846155,106.15384615384616,0.17008059480868276,0.11538461538461539,0.05469597942406737
