distance,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
1300～1600m,881,109,0.12372304199772985,74.19977298524404,0.3030646992054484,81.2939841089671,
1700～2000m,1332,175,0.1313813813813814,78.6036036036036,0.3108108108108108,77.04204204204204,
2100～2400m,177,33,0.1864406779661017,73.72881355932203,0.3785310734463277,63.163841807909606,
2500m～,172,25,0.14534883720930233,67.96511627906978,0.38372093023255816,67.84883720930233,
～1200m,672,60,0.08928571428571429,55.68452380952381,0.25,76.33928571428571,
