popularity,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
1番人気,584,209,0.3578767123287671,77.03767123287672,0.6643835616438356,84.12671232876713,
2～3番人気,666,112,0.16816816816816818,73.75375375375376,0.48348348348348347,84.12912912912913,
4～6番人気,668,55,0.08233532934131736,80.6437125748503,0.25299401197604793,70.23952095808383,
7番人気以下,1316,26,0.019756838905775075,64.01975683890578,0.07826747720364742,73.18389057750761,
