racecourse,surface,distance,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
函館,芝,1700～2000m,11,2,0.18181818181818182,41.81818181818181,0.7272727272727273,66.36363636363637,LOW SAMPLE
函館,芝,2500m～,2,0,0,0.0,0,0.0,LOW SAMPLE
函館,芝,～1200m,11,2,0.18181818181818182,37.27272727272727,0.45454545454545453,55.45454545454545,LOW SAMPLE
小倉,芝,1700～2000m,4,1,0.25,60.0,0.5,60.0,LOW SAMPLE
小倉,芝,2500m～,2,0,0,0.0,0.5,65.0,LOW SAMPLE
小倉,芝,～1200m,6,2,0.3333333333333333,65.0,0.5,63.33333333333333,LOW SAMPLE
福島,芝,1700～2000m,9,1,0.1111111111111111,30.0,0.4444444444444444,52.22222222222223,LOW SAMPLE
福島,芝,2500m～,1,0,0,0.0,0,0.0,LOW SAMPLE
福島,芝,～1200m,4,2,0.5,80.0,0.5,55.00000000000001,LOW SAMPLE
