bin,predictions,mean_predicted_probability,actual_win_rate
0～5%,2724,0.002811600789901653,0.06607929515418502
5～10%,970,0.0742199344399848,0.05567010309278351
10～20%,1116,0.13509434379782864,0.0967741935483871
20～30%,480,0.23175134975104122,0.10416666666666667
30～40%,158,0.333078582189714,0.0949367088607595
40%以上,133,0.5619349238898111,0.18796992481203006
