odds,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
10.0～19.9,26,17,0.6538461538461539,98.84615384615385,0.8846153846153846,98.84615384615385,LOW SAMPLE
20.0～,406,31,0.07635467980295567,43.69458128078818,0.2438423645320197,67.7832512315271,
