margin_bin,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
0,20,3,0.15,23.5,0.5,55.50000000000001,LOW SAMPLE
0.81+,30,6,0.2,42.66666666666667,0.4666666666666667,50.33333333333333,
