racecourse,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
中京,72,23,0.3194444444444444,80.55555555555556,0.6666666666666666,95.83333333333334,
函館,72,20,0.2777777777777778,88.19444444444444,0.5277777777777778,69.44444444444444,
小倉,72,13,0.18055555555555555,54.861111111111114,0.5277777777777778,75.13888888888889,
新潟,72,13,0.18055555555555555,63.05555555555556,0.4861111111111111,64.72222222222223,
札幌,72,22,0.3055555555555556,90.83333333333333,0.5972222222222222,84.30555555555556,
福島,72,17,0.2361111111111111,58.75,0.5138888888888888,75.55555555555556,
