month,races,top1_win_rate,win_ROI,place_ROI
2026-07,288,0.2916666666666667,85.90277777777777,75.24305555555556
2026-08,144,0.2638888888888889,73.75,79.02777777777777
TOTAL,432,0.2824074074074074,81.85185185185185,76.50462962962963
