race_id,horse_id,horse_name,date,target,actual_rank,umaban,popularity,odds,racecourse,surface,distance,field_size,career_races,career_wins,career_win_rate,career_places,recent3_win_rate,recent3_place_rate,recent5_win_rate,races_last_180d,races_last_365d,last1_margin,last2_margin,last3_margin,best_margin_last3,mean_margin_last3,weighted_margin_last3,last1_winner_strength,last2_winner_strength,last3_winner_strength,last1_field_strength,last2_field_strength,last3_field_strength,margin_x_winner_strength,margin_x_field_strength,last1_distance,last2_distance,last3_distance,current_distance,last1_winner_strength_v2,last2_winner_strength_v2,last3_winner_strength_v2,last1_field_strength_v2,last2_field_strength_v2,last3_field_strength_v2,last1_margin_x_winner_strength_v2,last2_margin_x_winner_strength_v2,last3_margin_x_winner_strength_v2,max_winner_strength_last3,mean_winner_strength_last3,weighted_winner_strength_last3,best_strong_opponent_performance_last3,last1_field_max_strength_v2,last2_field_max_strength_v2,last3_field_max_strength_v2,last1_field_top3_mean_strength_v2,last2_field_top3_mean_strength_v2,last3_field_top3_mean_strength_v2,opponent_history_missing_last3,last1_winner_max_race_class_before_target,last2_winner_max_race_class_before_target,last3_winner_max_race_class_before_target,last1_winner_best_win_class_before_target,last2_winner_best_win_class_before_target,last3_winner_best_win_class_before_target,last1_winner_max_prize_before_target,last2_winner_max_prize_before_target,last3_winner_max_prize_before_target,last1_winner_mean_prize_before_target,last2_winner_mean_prize_before_target,last3_winner_mean_prize_before_target,last1_raw_performance,last2_raw_performance,last3_raw_performance,last1_position_advantage,last2_position_advantage,last3_position_advantage,last1_adjusted_performance,last2_adjusted_performance,last3_adjusted_performance,best_adjusted_performance_last3,mean_adjusted_performance_last3,weighted_adjusted_performance_last3,hidden_strength_last1,hidden_strength_last2,hidden_strength_last3,max_hidden_strength_last3,max_strong_against_bias_last3,strong_against_bias_last1,strong_against_bias_last2,strong_against_bias_last3,setup_improvement,hidden_strength_x_race_strength,race_first_prize,race_second_prize,race_third_prize,race_total_top5_prize,race_first_prize_log,race_total_top5_prize_log,last1_race_first_prize,last2_race_first_prize,last3_race_first_prize,last1_race_first_prize_log,last2_race_first_prize_log,last3_race_first_prize_log,max_race_prize_last3,mean_race_prize_last3,weighted_race_prize_last3,prize_change_from_last1,prize_change_from_last3_mean,prize_ratio_vs_last1,prize_ratio_vs_last3_mean,last1_margin_x_prize_strength,last2_margin_x_prize_strength,last3_margin_x_prize_strength,win_payout,place_payout,predicted_probability,prediction_rank,prediction_reason,reason_code,is_win,is_place,ai_vs_favorite,raw_odds,win_odds,race_sum_predicted_probability,normalized_win_probability,market_probability_raw,market_probability_normalized,probability_edge,win_ev,expected_return_yen,model_probability_rank,p1,p2,p3,p4,gap_1_2,gap_2_3,gap_3_4,ev_max_horse_id,top1_equals_ev_max,normalized_probability,platt_probability,isotonic_probability
2026-0712-02-01-10-07,2022102388,ヒミノエトワール,2026-07-12,1,1,9,1,29.0,函館,芝,1700,9,12,1,0.0833333358168602,5,0.0,0.0,0.0,4,8,3.0,9.0,14.0,3.0,8.666666984558105,7.0,0.1111111119389534,0.0714285746216774,0.0,0.12142787873744965,0.07901022583246231,0.053999241441488266,0.3333333432674408,0.36428362131118774,1700,1400,1400,1700,0.2266666740179062,0.1899999976158142,0.08275862038135529,0.18680346012115479,0.14791133999824524,0.15354368090629578,0.6800000071525574,1.7100000381469727,1.1586207151412964,0.2266666740179062,0.1664751023054123,0.1868850588798523,-2.7733333110809326,0.2266666740179062,0.25882354378700256,0.24444444477558136,0.22349205613136292,0.22019608318805695,0.22789296507835388,0,0,0,0,0,0,0,8200000.0,8200000.0,11900000.0,7400000.0,6986666.5,7787500.0,0.4680001735687256,0.41353151202201843,0.26828768849372864,-0.20000000298023224,0.0,0.0,0.4746668338775635,0.41353151202201843,0.26828768849372864,0.4746668338775635,0.3854953348636627,0.4150504171848297,0.006666666828095913,0.0,0.0,0.006666666828095913,0.02666666731238365,0.02666666731238365,-0.0,-0.0,0.20000000298023224,0.006817659363150597,8200000.0,3300000.0,2100000.0,15620000.0,15.919645309448242,16.564062118530273,8200000.0,8200000.0,8200000.0,15.919645309448242,15.919645309448242,15.919645309448242,8200000.0,8200000.0,8200000.0,0.0,0.0,1.0,1.0,47.758934020996094,143.2768096923828,222.87503051757812,290.0,160.0,0.08768299126695565,3,DataFrame cached LightGBM CB,CB_CACHED,1,1,0,29.0,2.9,0.7177421951895775,0.12216502228045255,0.3448275862068966,0.27282198963702303,-0.15065696735657047,0.35427856461331236,35.42785646133124,3,0.2742771706238528,0.17449383258088844,0.12216502228045255,0.11191987154049857,0.09978333804296438,0.05232881030043589,0.010245150739953982,2021105857,0,,,
2026-0712-02-01-10-07,2021105238,アリストクラシア,2026-07-12,0,7,7,6,111.0,函館,芝,1700,9,17,1,0.05882352963089943,5,0.0,0.0,0.0,4,9,5.0,3.0,6.0,3.0,4.666666507720947,4.599999904632568,0.1111111119389534,0.20000000298023224,0.1428571492433548,0.12142787873744965,0.11946037411689758,0.05655346065759659,0.5555555820465088,0.6071394085884094,1700,1800,1800,1700,0.2266666740179062,0.3054545521736145,0.2800000011920929,0.18680346012115479,0.18180643022060394,0.15561020374298096,1.1333333253860474,0.9163636565208435,1.6799999475479126,0.3054545521736145,0.27070707082748413,0.26096969842910767,-2.6945455074310303,0.2266666740179062,0.3054545521736145,0.3083333373069763,0.22349205613136292,0.2647811472415924,0.2596031725406647,0,0,0,0,0,0,0,8200000.0,8200000.0,15800000.0,7400000.0,6683333.5,9240000.0,0.40633606910705566,0.49911126494407654,0.4687593877315521,-0.31111112236976624,-0.12727272510528564,-0.11818181723356247,0.4167064428329468,0.5014253258705139,0.4731464385986328,0.5014253258705139,0.4637593924999237,0.4534101188182831,0.010370370000600815,0.002314049517735839,0.00438705226406455,0.010370370000600815,0.04148148000240326,0.04148148000240326,0.009256198070943356,0.0175482090562582,0.31111112236976624,0.01060524769127369,8200000.0,3300000.0,2100000.0,15620000.0,15.919645309448242,16.564062118530273,8200000.0,8200000.0,8200000.0,15.919645309448242,15.919645309448242,15.919645309448242,8200000.0,8200000.0,8200000.0,0.0,0.0,1.0,1.0,79.59822082519531,47.758934020996094,95.51786804199219,0.0,0.0,0.08032961428481296,4,DataFrame cached LightGBM CB,CB_CACHED,0,0,0,111.0,11.1,0.7177421951895775,0.11191987154049857,0.0900900900900901,0.0712778171123754,0.04064205442812317,1.2423105740995342,124.23105740995342,4,0.2742771706238528,0.17449383258088844,0.12216502228045255,0.11191987154049857,0.09978333804296438,0.05232881030043589,0.010245150739953982,2021105857,0,,,
2026-0712-02-01-10-07,2022105343,デルマサクラサク,2026-07-12,0,2,2,2,35.0,函館,芝,1700,9,16,1,0.0625,6,0.0,0.6666666865348816,0.0,5,11,17.0,3.0,3.0,3.0,7.666666507720947,10.0,0.0,0.20000000298023224,0.1428571492433548,0.06854663044214249,0.11946037411689758,0.05655346065759659,0.0,1.1652926206588745,1800,1800,1800,1700,0.15000000596046448,0.3054545521736145,0.2800000011920929,0.15145674347877502,0.18180643022060394,0.15561020374298096,2.549999952316284,0.9163636565208435,0.8399999737739563,0.3054545521736145,0.24515151977539062,0.2226363569498062,-2.6945455074310303,0.2750000059604645,0.3054545521736145,0.3083333373069763,0.2271111160516739,0.2647811472415924,0.2596031725406647,0,0,0,0,0,0,0,11100000.0,8200000.0,15800000.0,7490909.0,6683333.5,9240000.0,0.3725298047065735,0.5391112565994263,0.5276827216148376,-0.5333333611488342,-0.12727272510528564,-0.3181818127632141,0.3962334990501404,0.541425347328186,0.539493978023529,0.541425347328186,0.49238428473472595,0.4684431552886963,0.02370370365679264,0.002314049517735839,0.011811294592916965,0.02370370365679264,0.09481481462717056,0.09481481462717056,0.009256198070943356,0.04724517837166786,0.5333333611488342,0.022423282265663147,8200000.0,3300000.0,2100000.0,15620000.0,15.919645309448242,16.564062118530273,8200000.0,8200000.0,8200000.0,15.919645309448242,15.919645309448242,15.919645309448242,8200000.0,8200000.0,8200000.0,0.0,0.0,1.0,1.0,270.63397216796875,47.758934020996094,47.758934020996094,0.0,150.0,0.07828171041778642,5,DataFrame cached LightGBM CB,CB_CACHED,0,1,0,35.0,3.5,0.7177421951895775,0.10906661325256187,0.2857142857142857,0.22605250569924762,-0.11698589244668575,0.38173314638396655,38.173314638396654,5,0.2742771706238528,0.17449383258088844,0.12216502228045255,0.11191987154049857,0.09978333804296438,0.05232881030043589,0.010245150739953982,2021105857,0,,,
2026-0712-02-01-10-07,2022106631,バシリス,2026-07-12,0,8,1,5,86.0,函館,芝,1700,9,19,1,0.05263157933950424,5,0.0,0.0,0.0,7,13,8.0,26.0,11.0,8.0,15.0,14.0,0.09090909361839294,0.0625,0.20000000298023224,0.07662083208560944,0.0457383431494236,0.11946037411689758,0.7272727489471436,0.6129666566848755,1800,1200,1800,1700,0.1666666716337204,0.13636364042758942,0.3054545521736145,0.14136803150177002,0.13762465119361877,0.18180643022060394,1.3333333730697632,3.545454502105713,3.359999895095825,0.3054545521736145,0.2028282880783081,0.18533332645893097,-7.833333492279053,0.2181818187236786,0.2750000059604645,0.3054545521736145,0.19828282296657562,0.2316666692495346,0.2647811472415924,0,0,0,0,0,0,0,15800000.0,11100000.0,8200000.0,9576923.0,8282353.0,6683333.5,0.4684215486049652,0.21169644594192505,0.35920313000679016,0.39393940567970276,0.0,0.4727272689342499,0.48035910725593567,0.21169644594192505,0.35060808062553406,0.48035910725593567,0.3475545346736908,0.3738101124763489,0.011937557719647884,0.0,-0.008595040999352932,0.011937557719647884,0.04775023087859154,0.04775023087859154,-0.0,-0.03438016399741173,-0.39393940567970276,0.011491676792502403,8200000.0,3300000.0,2100000.0,15620000.0,15.919645309448242,16.564062118530273,8200000.0,8200000.0,8200000.0,15.919645309448242,15.919645309448242,15.919645309448242,8200000.0,8200000.0,8200000.0,0.0,0.0,1.0,1.0,127.35716247558594,413.9107666015625,175.1160888671875,0.0,0.0,0.056243519601341475,6,DataFrame cached LightGBM CB,CB_CACHED,0,0,0,86.0,8.6,0.7177421951895775,0.07836172929262694,0.11627906976744186,0.09199811278457752,-0.01363638349195058,0.6739108719165917,67.39108719165917,6,0.2742771706238528,0.17449383258088844,0.12216502228045255,0.11191987154049857,0.09978333804296438,0.05232881030043589,0.010245150739953982,2021105857,0,,,
2026-0712-02-01-10-07,2023107412,リピース,2026-07-12,0,3,4,8,542.0,函館,芝,1700,9,5,1,0.20000000298023224,2,0.3333333432674408,0.3333333432674408,0.20000000298023224,0,5,37.0,43.0,0.0,0.0,26.66666603088379,31.399999618530273,0.5,1.0,0.0,0.36212122440338135,0.609375,0.0,18.5,13.39848518371582,1800,1800,1700,1700,0.24375000596046448,0.2571428716182709,0.18000000715255737,0.2155153751373291,0.22396983206272125,0.0970257967710495,9.018750190734863,11.057143211364746,0.0,0.2571428716182709,0.22696428000926971,0.23501785099506378,0.18000000715255737,0.3333333432674408,0.31214284896850586,0.18000000715255737,0.3017508387565613,0.31182539463043213,0.15380951762199402,0,0,0,0,0,0,0,16000000.0,11100000.0,11100000.0,10566667.0,9300000.0,7600000.0,0.20000000298023224,0.20000000298023224,0.955382764339447,0.48181816935539246,-0.4625000059604645,0.46666666865348816,0.22628098726272583,0.17992621660232544,0.9182223081588745,0.9182223081588745,0.4414764940738678,0.35076281428337097,0.026280991733074188,-0.02007378451526165,-0.037160493433475494,0.026280991733074188,0.10512396693229675,0.10512396693229675,-0.0802951380610466,-0.14864197373390198,-0.48181816935539246,0.02732519432902336,8200000.0,3300000.0,2100000.0,15620000.0,15.919645309448242,16.564062118530273,8200000.0,11100000.0,5600000.0,15.919645309448242,16.222455978393555,15.538277626037598,11100000.0,8300000.0,8550000.0,0.0,-100000.0,1.0,0.9879518151283264,589.02685546875,697.5656127929688,0.0,0.0,900.0,0.037444348088356956,7,DataFrame cached LightGBM CB,CB_CACHED,0,1,0,542.0,54.2,0.7177421951895775,0.05216963463944985,0.01845018450184502,0.01459748653039422,0.037572148109055625,2.8275941974581817,282.75941974581815,7,0.2742771706238528,0.17449383258088844,0.12216502228045255,0.11191987154049857,0.09978333804296438,0.05232881030043589,0.010245150739953982,2021105857,0,,,
2026-0712-02-01-10-07,2021105857,ウィンターガーデン,2026-07-12,0,4,3,9,1111.0,函館,芝,1700,9,23,1,0.043478261679410934,8,0.0,0.3333333432674408,0.0,4,8,11.0,9.0,6.0,6.0,8.666666984558105,9.399999618530273,0.1111111119389534,0.1428571492433548,0.0,0.12142787873744965,0.05655346065759659,0.02770562842488289,1.2222222089767456,1.3357067108154297,1700,1800,1800,1700,0.2266666740179062,0.2800000011920929,0.2888889014720917,0.18680346012115479,0.15561020374298096,0.12348045408725739,2.493333339691162,2.5199999809265137,1.7333333492279053,0.2888889014720917,0.2651851773262024,0.25511109828948975,-5.711111068725586,0.2266666740179062,0.3083333373069763,0.2888889014720917,0.22349205613136292,0.2596031725406647,0.2062169313430786,0,0,0,0,0,0,0,8200000.0,15800000.0,8200000.0,7400000.0,9240000.0,6707692.5,0.31475868821144104,0.34781724214553833,0.48018795251846313,0.02222222276031971,-0.0181818176060915,-0.12727272510528564,0.3140179514884949,0.34849217534065247,0.4835626184940338,0.4835626184940338,0.38202422857284546,0.3582691550254822,-0.00074074073927477,0.0006749311578460038,0.003374655731022358,0.003374655731022358,0.013498622924089432,-0.00296296295709908,0.002699724631384015,0.013498622924089432,-0.02222222276031971,-0.0007575177005492151,8200000.0,3300000.0,2100000.0,15620000.0,15.919645309448242,16.564062118530273,8200000.0,8200000.0,8200000.0,15.919645309448242,15.919645309448242,15.919645309448242,8200000.0,8200000.0,8200000.0,0.0,0.0,1.0,1.0,175.1160888671875,143.2768096923828,95.51786804199219,0.0,0.0,0.02984748637051169,8,DataFrame cached LightGBM CB,CB_CACHED,0,0,0,1111.0,111.1,0.7177421951895775,0.041585246862389166,0.009000900090009001,0.007121366066132914,0.03446388079625625,4.6201209264114365,462.0120926411436,8,0.2742771706238528,0.17449383258088844,0.12216502228045255,0.11191987154049857,0.09978333804296438,0.05232881030043589,0.010245150739953982,2021105857,0,,,
2026-0712-02-01-10-07,2022105267,サウンドルーチェ,2026-07-12,0,5,6,7,347.0,函館,芝,1700,9,14,1,0.0714285746216774,4,0.0,0.3333333432674408,0.0,4,9,13.0,15.0,4.0,4.0,10.666666984558105,11.800000190734863,0.1111111119389534,0.25,0.07692307978868484,0.12142787873744965,0.0801287293434143,0.049717821180820465,1.4444444179534912,1.5785623788833618,1700,1400,1700,1700,0.2266666740179062,0.26307693123817444,0.19090908765792847,0.18680346012115479,0.1665145456790924,0.12404906004667282,2.946666717529297,3.9461538791656494,0.7636363506317139,0.26307693123817444,0.22688423097133636,0.230438232421875,-3.8090908527374268,0.2266666740179062,0.26307693123817444,0.20000000298023224,0.22349205613136292,0.2614668309688568,0.18956229090690613,0,0,0,0,0,0,0,8200000.0,15800000.0,15800000.0,7400000.0,10237500.0,7770588.0,0.2703084647655487,0.4133334457874298,0.5247644782066345,-0.42222222685813904,0.0,0.1190476194024086,0.28438255190849304,0.4133334457874298,0.5275989174842834,0.5275989174842834,0.4084382951259613,0.3717111051082611,0.014074074104428291,0.0,0.0028344672173261642,0.014074074104428291,0.056296296417713165,0.056296296417713165,-0.0,0.011337868869304657,0.42222222685813904,0.014392836950719357,8200000.0,3300000.0,2100000.0,15620000.0,15.919645309448242,16.564062118530273,8200000.0,8200000.0,8200000.0,15.919645309448242,15.919645309448242,15.919645309448242,8200000.0,8200000.0,8200000.0,0.0,0.0,1.0,1.0,206.95538330078125,238.794677734375,63.67858123779297,0.0,0.0,0.02581064018221253,9,DataFrame cached LightGBM CB,CB_CACHED,0,0,0,347.0,34.7,0.7177421951895775,0.03596087892727995,0.02881844380403458,0.02280068501289241,0.013160193914387538,1.2478424987766144,124.78424987766144,9,0.2742771706238528,0.17449383258088844,0.12216502228045255,0.11191987154049857,0.09978333804296438,0.05232881030043589,0.010245150739953982,2021105857,0,,,
2026-0712-02-01-10-08,2022106566,ダイシンレアレア,2026-07-12,0,2,9,2,37.0,函館,芝,2400,11,18,1,0.0555555559694767,10,0.0,0.6666666865348816,0.0,4,10,17.0,10.0,1.0,1.0,9.333333015441895,11.699999809265137,0.0833333358168602,0.0555555559694767,0.0,0.04621512070298195,0.049448173493146896,0.06367845088243484,1.4166666269302368,0.7856570482254028,2400,2400,2400,2400,0.2210526317358017,0.17499999701976776,0.2177777737379074,0.14345158636569977,0.1373855024576187,0.15561240911483765,3.75789475440979,1.75,0.2177777737379074,0.2210526317358017,0.20461013913154602,0.20658187568187714,-0.7822222113609314,0.24347825348377228,0.24347825348377228,0.25,0.22706584632396698,0.21317696571350098,0.23708534240722656,0,0,0,0,0,0,0,15800000.0,8200000.0,15800000.0,8200000.0,7100000.0,11350000.0,0.5225297808647156,0.3988971412181854,0.6777768135070801,0.0833333358168602,-0.17619048058986664,-0.3095238208770752,0.5198677778244019,0.41001391410827637,0.675934374332428,0.675934374332428,0.5352720022201538,0.5181249380111694,-0.002662037033587694,0.01111678034067154,-0.0018424036679789424,0.01111678034067154,0.04446712136268616,-0.010648148134350777,0.04446712136268616,-0.00736961467191577,-0.0833333358168602,-0.0027073845267295837,8200000.0,3300000.0,2100000.0,15620000.0,15.919645309448242,16.564062118530273,8200000.0,8200000.0,8200000.0,15.919645309448242,15.919645309448242,15.919645309448242,8200000.0,8200000.0,8200000.0,0.0,0.0,1.0,1.0,270.63397216796875,159.19644165039062,15.919645309448242,0.0,140.0,0.13324723451349246,1,DataFrame cached LightGBM CB,CB_CACHED,0,1,1,37.0,3.7,0.6237110403521,0.21363616465450277,0.27027027027027023,0.21526535946775954,-0.001629194813256768,0.7904538092216603,79.04538092216603,1,0.21363616465450277,0.1367153957597845,0.12325469580833269,0.10962477198281292,0.07692076889471827,0.013460699951451813,0.013629923825519766,2022104312,0,,,
2026-0712-02-01-10-08,2021106180,シーリュウシー,2026-07-12,0,6,5,4,111.0,函館,芝,2400,11,27,1,0.03703703731298447,7,0.0,0.3333333432674408,0.0,5,10,4.0,22.0,11.0,4.0,12.333333015441895,10.800000190734863,0.09090909361839294,0.0,0.20000000298023224,0.07662083208560944,0.06854663044214249,0.08919753134250641,0.3636363744735718,0.30648332834243774,1800,1800,2000,2400,0.1666666716337204,0.15000000596046448,0.3257142901420593,0.14136803150177002,0.15145674347877502,0.1768689602613449,0.6666666865348816,3.299999952316284,3.582857131958008,0.3257142901420593,0.21412698924541473,0.19347618520259857,-3.8333332538604736,0.2181818187236786,0.2750000059604645,0.3257142901420593,0.19828282296657562,0.2271111160516739,0.2532574236392975,0,0,0,0,0,0,0,15800000.0,11100000.0,15800000.0,9576923.0,7490909.0,9488889.0,0.5483408570289612,0.3191964626312256,0.44920313358306885,-0.1515151560306549,-0.2666666805744171,-0.1388888955116272,0.5437495112419128,0.33104830980300903,0.4516143798828125,0.5437495112419128,0.44213739037513733,0.46151211857795715,-0.004591368138790131,0.01185185182839632,0.002411265391856432,0.01185185182839632,0.04740740731358528,-0.018365472555160522,0.04740740731358528,0.009645061567425728,0.1515151560306549,-0.004419875796884298,8200000.0,3300000.0,2100000.0,15620000.0,15.919645309448242,16.564062118530273,8200000.0,8200000.0,8200000.0,15.919645309448242,15.919645309448242,15.919645309448242,8200000.0,8200000.0,8200000.0,0.0,0.0,1.0,1.0,63.67858123779297,350.232177734375,175.1160888671875,0.0,0.0,0.08527090172148427,2,DataFrame cached LightGBM CB,CB_CACHED,0,0,0,111.0,11.1,0.6237110403521,0.1367153957597845,0.0900900900900901,0.07175511982258653,0.06496027593719797,1.5175408929336078,151.75408929336078,2,0.21363616465450277,0.1367153957597845,0.12325469580833269,0.10962477198281292,0.07692076889471827,0.013460699951451813,0.013629923825519766,2022104312,0,,,
2026-0712-02-01-10-08,2023104100,ハイドパーク,2026-07-12,0,11,10,3,52.0,函館,芝,2400,11,6,1,0.1666666716337204,2,0.3333333432674408,0.3333333432674408,0.20000000298023224,5,6,0.0,7.0,10.0,0.0,5.666666507720947,4.099999904632568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400,1900,2000,2400,0.17454545199871063,0.15000000596046448,0.18000000715255737,0.10559505969285965,0.11062665283679962,0.14143182337284088,0.0,1.0499999523162842,1.7999999523162842,0.18000000715255737,0.16818182170391083,0.1682727336883545,0.17454545199871063,0.17454545199871063,0.17454545199871063,0.2327272742986679,0.15598484873771667,0.16938552260398865,0.2006060630083084,0,0,0,0,0,0,0,6500000.0,8200000.0,8200000.0,5983333.5,6620000.0,6680000.0,0.9557336568832397,0.3744511902332306,0.3781450092792511,0.02222222276031971,0.03030303120613098,0.011111111380159855,0.9562275409698486,0.37284421920776367,0.3775997459888458,0.9562275409698486,0.5688905119895935,0.6654869914054871,0.0004938271595165133,-0.0016069788252934813,-0.0005452674813568592,0.0004938271595165133,0.0019753086380660534,0.0019753086380660534,-0.006427915301173925,-0.002181069925427437,-0.02222222276031971,0.0004792729450855404,8200000.0,3300000.0,2100000.0,15620000.0,15.919645309448242,16.564062118530273,5800000.0,5900000.0,5900000.0,15.573369026184082,15.590462684631348,15.590462684631348,5900000.0,5866666.5,5850000.0,2400000.0,2333333.25,1.4137930870056152,1.3977272510528564,0.0,109.13323974609375,155.90463256835938,0.0,0.0,0.0768753145508968,3,DataFrame cached LightGBM CB,CB_CACHED,0,0,0,52.0,5.2,0.6237110403521,0.12325469580833269,0.1923076923076923,0.15316958269821354,-0.02991488688988085,0.64092441820333,64.09244182033301,3,0.21363616465450277,0.1367153957597845,0.12325469580833269,0.10962477198281292,0.07692076889471827,0.013460699951451813,0.013629923825519766,2022104312,0,,,
2026-0712-02-01-10-08,2023107258,シャローファースト,2026-07-12,1,1,2,1,28.0,函館,芝,2400,11,10,1,0.10000000149011612,1,0.0,0.0,0.20000000298023224,4,10,15.0,10.0,10.0,10.0,11.666666984558105,12.5,0.20000000298023224,0.3333333432674408,0.5,0.227010577917099,0.3560185134410858,0.4108843505382538,3.0,3.405158758163452,1900,1900,2400,2400,0.2691666781902313,0.3400000035762787,0.23333333432674408,0.18461832404136658,0.23728621006011963,0.1974489837884903,4.037499904632568,3.4000000953674316,2.3333332538604736,0.3400000035762787,0.28083333373069763,0.28325000405311584,-9.65999984741211,0.2691666781902313,0.36000001430511475,0.23333333432674408,0.23083333671092987,0.3318518400192261,0.22515873610973358,0,5,6,7,0,6,0,20000000.0,37000000.0,54000000.0,11285714.0,11814286.0,20275000.0,0.4277679920196533,0.45456361770629883,0.20001815259456635,0.2666666805744171,0.39393940567970276,0.4523809552192688,0.42110133171081543,0.44262605905532837,0.2054036408662796,0.44262605905532837,0.3563770055770874,0.38441920280456543,-0.006666666828095913,-0.011937557719647884,0.005385487340390682,0.005385487340390682,0.02154194936156273,-0.02666666731238365,-0.04775023087859154,0.02154194936156273,-0.2666666805744171,-0.00710099283605814,8200000.0,3300000.0,2100000.0,15620000.0,15.919645309448242,16.564062118530273,8200000.0,37000000.0,11400000.0,15.919645309448242,17.426427841186523,16.24912452697754,37000000.0,18866666.0,17480000.0,0.0,-10666667.0,1.0,0.434628963470459,238.794677734375,174.2642822265625,162.49124145507812,280.0,170.0,0.06837418058176199,4,DataFrame cached LightGBM CB,CB_CACHED,1,1,0,28.0,2.8,0.6237110403521,0.10962477198281292,0.35714285714285715,0.28445779643953945,-0.17483302445672652,0.3069493615518762,30.69493615518762,4,0.21363616465450277,0.1367153957597845,0.12325469580833269,0.10962477198281292,0.07692076889471827,0.013460699951451813,0.013629923825519766,2022104312,0,,,
2026-0712-02-01-10-08,2023106516,ミスターエメラルド,2026-07-12,0,3,8,5,113.0,函館,芝,2400,11,5,1,0.20000000298023224,3,0.3333333432674408,0.6666666865348816,0.20000000298023224,3,5,32.0,0.0,1.0,0.0,11.0,16.200000762939453,0.20000000298023224,0.0,0.0,0.227010577917099,0.0,0.0,6.400000095367432,7.264338493347168,1900,2000,1900,2400,0.2691666781902313,0.20999999344348907,0.18666666746139526,0.18461832404136658,0.1004505380988121,0.13869163393974304,8.613333702087402,0.0,0.18666666746139526,0.2691666781902313,0.22194445133209229,0.23491667211055756,0.20999999344348907,0.2691666781902313,0.20999999344348907,0.2549999952316284,0.23083333671092987,0.1455555558204651,0.2275925874710083,0,5,0,0,0,0,0,20000000.0,8200000.0,8200000.0,11285714.0,6680000.0,6800000.0,0.1991964429616928,0.9559046030044556,0.6697230935096741,0.4095238149166107,0.4305555522441864,0.4743589758872986,0.18895834684371948,0.9185299873352051,0.6497046947479248,0.9185299873352051,0.585731029510498,0.4999791383743286,-0.010238095186650753,-0.03737461566925049,-0.020018354058265686,-0.010238095186650753,-0.04095238074660301,-0.04095238074660301,-0.14949846267700195,-0.08007341623306274,-0.4095238149166107,-0.010905096307396889,8200000.0,3300000.0,2100000.0,15620000.0,15.919645309448242,16.564062118530273,8200000.0,5900000.0,5900000.0,15.919645309448242,15.590462684631348,15.590462684631348,8200000.0,6666666.5,7050000.0,0.0,1533333.375,1.0,1.2300000190734863,509.42864990234375,0.0,15.590462684631348,0.0,260.0,0.062180471228070314,5,DataFrame cached LightGBM CB,CB_CACHED,0,1,0,113.0,11.3,0.6237110403521,0.09969435717053834,0.08849557522123894,0.07048511770183279,0.02920923946870556,1.1265462360270833,112.65462360270833,5,0.21363616465450277,0.1367153957597845,0.12325469580833269,0.10962477198281292,0.07692076889471827,0.013460699951451813,0.013629923825519766,2022104312,0,,,
2026-0712-02-01-10-08,2022101255,ステイアンビシャス,2026-07-12,0,4,7,7,175.0,函館,芝,2400,11,13,0,0.0,7,0.0,0.3333333432674408,0.0,1,11,31.0,6.0,14.0,6.0,17.0,20.100000381469727,0.0833333358168602,0.07692307978868484,0.0833333358168602,0.04621512070298195,0.062423158437013626,0.08833533525466919,2.5833332538604736,1.432668685913086,2400,2400,2500,2400,0.2210526317358017,0.20000000298023224,0.290909081697464,0.14345158636569977,0.1411714404821396,0.1751418262720108,6.852631568908691,1.2000000476837158,4.072727203369141,0.290909081697464,0.23732057213783264,0.22870813310146332,-5.800000190734863,0.24347825348377228,0.25333333015441895,0.290909081697464,0.22706584632396698,0.22148148715496063,0.2664141356945038,0,0,0,0,0,0,0,15800000.0,15800000.0,18700000.0,8200000.0,8838889.0,9288235.0,0.3358631134033203,0.5089058876037598,0.4833088219165802,-0.44999998807907104,-0.5320512652397156,-0.37362638115882874,0.3502381145954132,0.4750842750072479,0.48673030734062195,0.48673030734062195,0.43735089898109436,0.4149903953075409,0.014375000260770321,-0.03382163494825363,0.0034214870538562536,0.014375000260770321,0.057500001043081284,0.057500001043081284,-0.13528653979301453,0.013685948215425014,0.44999998807907104,0.014619876630604267,8200000.0,3300000.0,2100000.0,15620000.0,15.919645309448242,16.564062118530273,8200000.0,8200000.0,8000000.0,15.919645309448242,15.919645309448242,15.894951820373535,8200000.0,8133333.5,8160000.0,0.0,66666.6640625,1.0,1.0081967115402222,493.5090026855469,95.51786804199219,222.52932739257812,0.0,0.0,0.04427530020614448,6,DataFrame cached LightGBM CB,CB_CACHED,0,0,0,175.0,17.5,0.6237110403521,0.07098687908610693,0.05714285714285714,0.04551324743032631,0.02547363165578062,1.2422703840068712,124.22703840068712,6,0.21363616465450277,0.1367153957597845,0.12325469580833269,0.10962477198281292,0.07692076889471827,0.013460699951451813,0.013629923825519766,2022104312,0,,,
