odds,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
10.0～19.9,67,36,0.5373134328358209,85.67164179104478,0.7910447761194029,86.86567164179104,
20.0～,365,70,0.1917808219178082,65.72602739726028,0.5123287671232877,79.47945205479452,
